jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,biaya_karyawan,jumlah_pelanggan
5.0,98.0,16.0,2024.0,0.0,2.0,399.0,3298391.0,342000000.0,399.0
5.0,97.0,74.0,2017.0,1.0,4.0,622.0,2048242.0,513000000.0,622.0
4.0,10.0,85.0,2016.0,0.0,4.0,300.0,4908801.0,285000000.0,300.0
4.0,86.0,12.0,2020.0,1.0,3.0,152.0,3869150.0,294000000.0,152.0
4.0,37.0,71.0,2020.0,0.6,3.0,140.0,2023283.0,324000000.0,140.0
2.0,87.0,47.0,2013.0,1.0,1.0,30.0,1623393.0,402000000.0,30.0
1.0,9.0,75.0,2017.0,1.0,2.0,511.0,3482430.0,252000000.0,511.0
2.0,73.0,23.0,2018.0,1.0,2.0,56.0,2210091.0,288000000.0,56.0
4.0,9.0,33.0,2012.0,0.0,3.0,247.0,2630970.0,126000000.0,247.0
1.0,32.0,0.0,2020.0,0.0,3.0,413.0,571173.0,96000000.0,413.0
5.0,81.0,8.0,2017.0,0.0,2.0,818.0,4985827.0,267000000.0,818.0
5.0,74.0,10.0,2021.0,1.0,4.0,761.0,3476515.0,252000000.0,761.0
5.0,55.0,60.0,2016.0,1.0,3.0,252.0,5298919.0,345000000.0,252.0
2.0,13.0,36.0,2018.0,1.0,3.0,554.0,523738.0,147000000.0,554.0
2.0,11.0,39.0,2016.0,1.0,3.0,924.0,2809205.0,150000000.0,924.0
4.0,9.0,27.0,2018.0,1.0,1.0,721.0,3523198.0,108000000.0,721.0
5.0,82.0,53.0,2014.0,1.0,0.0,715.0,3714185.0,405000000.0,715.0
1.0,49.0,62.0,2017.0,1.0,4.0,21.0,2013825.0,333000000.0,21.0
1.0,70.0,7.0,2024.0,0.0,2.0,815.0,3755371.0,231000000.0,815.0
2.0,47.0,98.0,2016.0,1.0,2.0,845.0,2972777.0,435000000.0,845.0
2.0,96.0,95.0,2019.0,0.0,4.0,93.0,838808.0,573000000.0,93.0
3.0,35.0,68.0,2022.0,1.0,0.0,400.0,1499177.0,309000000.0,400.0
1.0,18.0,56.0,2015.0,0.0,2.0,842.0,4090484.0,222000000.0,842.0
5.0,96.0,13.0,2022.0,1.0,2.0,713.0,4611562.0,327000000.0,713.0
4.0,82.0,81.0,2013.0,0.0,1.0,242.0,4749698.0,489000000.0,242.0
5.0,88.0,74.0,2013.2,0.0,3.0,293.0,1935908.0,486000000.0,293.0
1.0,59.0,82.0,2018.0,1.0,2.0,72.0,659571.0,423000000.0,72.0
1.0,57.0,48.0,2016.0,1.0,1.0,517.0,3812219.0,315000000.0,517.0
5.0,97.0,97.0,2016.0,1.0,1.0,392.0,4109936.0,582000000.0,392.0
1.0,80.0,51.0,2013.0,0.0,2.0,915.0,3170954.0,393000000.0,915.0
2.0,54.0,30.0,2024.0,0.0,4.0,84.0,2858862.0,252000000.0,84.0
4.0,29.0,31.0,2015.0,1.0,2.0,34.0,2830963.0,180000000.0,34.0
4.0,37.0,35.0,2014.0,0.0,0.0,274.0,4436283.0,216000000.0,274.0
5.0,19.0,15.0,2019.0,0.2,1.0,529.0,5142638.0,102000000.0,529.0
1.0,77.0,47.0,2022.0,0.0,2.0,733.0,3940002.8,372000000.0,733.0
5.0,26.0,91.0,2016.0,1.0,1.0,183.0,5132109.0,351000000.0,183.0
1.0,26.0,64.0,2024.0,0.0,3.0,485.0,4639027.0,270000000.0,485.0
2.0,83.0,80.0,2024.0,1.0,4.0,521.0,3590260.0,489000000.0,521.0
1.0,18.0,44.0,2017.0,1.0,1.0,147.0,3270404.0,186000000.0,147.0
4.0,82.0,48.0,2013.0,0.0,1.0,19.0,2439293.0,390000000.0,19.0
4.0,21.0,38.0,2018.0,1.0,3.0,725.0,4111613.0,177000000.0,725.0
4.0,91.0,52.0,2014.0,1.0,4.0,341.0,5163555.0,429000000.0,341.0
5.0,4.0,27.0,2017.0,0.0,1.0,167.0,2529809.0,93000000.0,167.0
4.0,96.0,84.0,2017.0,0.0,2.0,260.0,1166825.0,540000000.0,260.0
4.0,49.0,52.0,2016.0,0.0,2.0,68.0,3791002.0,303000000.0,68.0
4.0,89.0,61.0,2013.0,0.0,1.0,151.0,874072.0,450000000.0,151.0
2.0,64.0,93.0,2022.0,0.0,0.0,965.0,694950.0,471000000.0,965.0
4.0,34.0,11.0,2016.0,0.0,3.0,229.0,4044852.0,135000000.0,229.0
1.0,95.0,79.0,2023.0,1.0,0.0,16.0,3690033.0,522000000.0,16.0
5.0,45.0,58.0,2019.0,0.0,4.0,916.0,4759825.0,309000000.0,916.0
4.0,18.0,68.0,2020.0,0.0,2.0,749.0,749782.0,258000000.0,749.0
1.0,75.0,72.0,2015.0,1.0,0.0,322.0,2135676.0,441000000.0,322.0
1.0,57.0,16.0,2013.0,0.0,1.0,989.0,3185775.0,219000000.0,989.0
5.0,78.0,59.0,2012.0,0.0,3.0,365.0,2541395.0,411000000.0,365.0
1.0,10.0,30.0,2012.0,1.0,4.0,38.0,4058151.0,120000000.0,38.0
4.0,45.0,6.0,2016.0,1.0,1.0,992.0,4212652.0,153000000.0,992.0
2.0,97.0,26.0,2021.0,0.0,1.0,314.0,5214667.0,369000000.0,314.0
1.0,58.0,66.0,2014.0,1.0,3.0,570.0,2473942.0,372000000.0,570.0
4.0,76.0,60.0,2022.0,0.0,3.0,238.0,2800086.0,408000000.0,238.0
1.0,76.0,18.0,2024.0,0.0,3.0,740.0,3942557.0,282000000.0,740.0
4.0,85.0,33.0,2016.0,1.0,0.0,963.0,2868727.0,354000000.0,963.0
4.0,69.0,1.0,2019.0,1.0,0.0,550.0,4343925.0,210000000.0,550.0
5.0,79.0,94.0,2014.0,1.0,3.0,770.0,3370408.0,519000000.0,770.0
2.0,3.0,58.0,2017.0,0.0,2.0,299.0,1509698.0,183000000.0,299.0
2.0,32.0,31.0,2017.0,0.0,2.0,650.0,4883114.0,189000000.0,650.0
4.0,84.0,83.0,2015.0,0.0,3.0,380.0,2775626.0,501000000.0,380.0
5.0,91.0,12.0,2015.0,1.0,2.0,606.0,4133806.0,309000000.0,606.0
4.0,36.0,89.0,2023.0,0.0,0.0,374.0,3705703.0,375000000.0,374.0
5.0,71.0,17.0,2024.0,0.0,4.0,364.0,4221054.0,264000000.0,364.0
2.0,19.0,75.0,2018.0,0.0,4.0,334.0,1287866.0,282000000.0,334.0
4.0,60.0,10.0,2024.0,1.0,1.0,274.0,4053851.0,210000000.0,274.0
5.0,54.0,4.0,2021.0,0.0,1.0,496.0,2957752.0,174000000.0,496.0
4.0,44.0,55.0,2018.0,0.0,4.0,968.0,1393363.0,297000000.0,968.0
2.0,89.0,96.0,2022.0,1.0,2.0,16.0,1310359.0,555000000.0,16.0
5.0,55.0,33.0,2019.0,0.0,3.0,326.0,5203269.0,264000000.0,326.0
5.0,96.0,56.0,2015.0,1.0,2.0,731.0,1152490.0,456000000.0,731.0
5.0,82.0,45.0,2013.0,1.0,4.0,319.0,4717904.0,381000000.0,319.0
4.0,8.0,49.0,2023.0,1.0,4.0,987.0,1370823.0,171000000.0,987.0
2.0,56.0,1.0,2019.0,0.0,1.0,856.0,3528423.0,171000000.0,856.0
1.0,10.0,77.0,2012.0,1.0,1.0,34.0,3068261.0,261000000.0,34.0
2.0,55.0,44.0,2016.0,1.0,3.0,440.0,3994667.0,342000000.0,440.0
1.0,5.0,92.0,2019.0,0.0,4.0,687.0,2137986.0,291000000.0,687.0
4.0,16.0,95.0,2019.0,1.0,2.0,715.0,2262481.0,333000000.0,715.0
2.0,37.0,84.0,2023.0,1.0,2.0,881.0,2417460.0,363000000.0,881.0
1.0,47.0,0.0,2021.0,0.0,3.0,793.0,667105.0,141000000.0,793.0
2.0,76.0,64.0,2019.0,1.0,1.0,749.0,3927654.0,420000000.0,749.0
2.0,8.0,89.0,2014.0,1.0,4.0,196.0,3936685.0,291000000.0,196.0
5.0,81.0,71.0,2019.0,1.0,1.0,751.0,3805955.0,456000000.0,751.0
4.0,89.0,77.0,2020.0,1.0,2.0,519.0,3434063.0,498000000.0,519.0
4.0,54.0,22.0,2022.0,1.0,2.0,990.0,2493917.0,228000000.0,990.0
1.0,34.0,64.0,2023.0,1.0,3.0,681.0,2238775.0,294000000.0,681.0
4.0,30.0,42.0,2014.0,0.0,3.0,739.0,845150.0,216000000.0,739.0
2.0,63.0,5.0,2018.0,1.0,4.0,132.0,819050.0,204000000.0,132.0
5.0,20.0,83.0,2021.0,0.0,0.0,406.0,3438076.0,309000000.0,406.0
4.0,49.0,46.0,2018.0,0.0,2.0,183.0,4873752.0,285000000.0,183.0
5.0,23.0,92.0,2021.0,0.0,4.0,686.0,3895423.0,345000000.0,686.0
4.0,78.0,77.0,2024.0,0.0,3.0,663.0,807521.0,465000000.0,663.0
2.0,37.0,7.0,2012.0,1.0,1.0,139.0,4211564.0,132000000.0,139.0
4.0,56.0,24.0,2022.0,0.0,2.0,390.0,2150710.0,240000000.0,390.0
5.0,50.0,70.0,2018.0,1.0,4.0,688.0,2465939.0,360000000.0,688.0
2.0,24.0,59.0,2018.0,1.0,4.0,363.0,2193316.0,249000000.0,363.0
4.0,79.0,0.0,2019.0,1.0,0.0,484.0,3492499.0,237000000.0,484.0
1.0,90.0,23.0,2014.0,1.0,0.0,701.0,2335914.0,339000000.0,701.0
1.0,87.0,39.0,2017.0,1.0,4.0,138.0,4121865.0,378000000.0,138.0
2.0,35.0,23.0,2017.0,1.0,2.0,845.0,3758775.0,174000000.0,845.0
3.0,95.0,8.0,2016.0,0.0,4.0,830.0,1242857.0,309000000.0,830.0
4.0,75.0,40.0,2016.0,0.0,4.0,846.0,2487420.0,345000000.0,846.0
5.0,41.0,96.0,2022.0,0.0,2.0,129.0,2279605.0,411000000.0,129.0
5.0,97.0,1.0,2015.0,0.0,3.0,999.0,4679294.0,294000000.0,999.0
1.0,31.0,73.0,2019.0,0.0,0.0,888.0,2655953.0,312000000.0,888.0
5.0,1.0,9.0,2020.0,0.0,0.0,628.0,1304877.0,30000000.0,628.0
5.0,15.0,59.0,2017.0,0.0,3.0,65.0,2109140.0,222000000.0,65.0
2.0,8.0,32.0,2015.0,0.0,0.0,409.0,4959523.0,120000000.0,409.0
2.0,6.0,25.0,2014.0,1.0,0.0,988.0,3922084.0,93000000.0,988.0
4.0,87.0,86.0,2012.0,0.0,4.0,283.0,4504312.0,519000000.0,283.0
1.0,44.0,21.0,2021.0,0.0,3.0,929.0,4661732.0,195000000.0,929.0
1.0,6.0,1.0,2023.0,0.0,3.0,679.0,2029581.0,21000000.0,679.0
4.0,47.0,81.0,2018.0,0.0,0.0,839.0,2540243.0,384000000.0,839.0
4.0,44.0,66.0,2016.0,1.0,2.0,283.0,805051.0,330000000.0,283.0
6.0,88.0,76.0,2013.0,0.0,0.0,479.0,3479905.0,492000000.0,479.0
1.0,93.0,3.0,2017.0,1.0,2.0,849.0,3994596.0,288000000.0,849.0
4.0,33.0,32.0,2023.0,0.0,3.0,735.0,1793059.0,195000000.0,735.0
2.0,87.0,74.0,2014.0,1.0,2.0,354.0,1603816.0,483000000.0,354.0
4.0,55.0,48.0,2019.0,1.0,0.0,423.0,4214056.0,309000000.0,423.0
5.0,7.0,35.0,2021.0,0.0,3.0,817.0,4320454.0,126000000.0,817.0
1.0,19.0,72.0,2019.0,0.0,1.0,793.0,3966137.0,273000000.0,793.0
1.0,34.0,79.0,2013.0,0.0,1.0,337.0,3741256.0,339000000.0,337.0
4.0,85.0,41.0,2019.0,1.0,2.0,633.0,3252531.0,378000000.0,633.0
1.0,45.0,40.0,2024.0,1.0,2.0,636.0,2541150.0,255000000.0,611.0
2.0,83.0,5.0,2019.0,1.0,3.0,142.0,1879622.0,289800000.0,142.0
1.0,4.0,84.0,2017.0,0.0,1.0,210.0,3292045.0,264000000.0,210.0
4.0,91.0,10.0,2015.0,0.0,3.0,144.0,1456454.0,303000000.0,144.0
5.0,5.0,93.0,2024.0,1.0,0.0,883.0,4729202.0,294000000.0,883.0
4.0,55.0,12.0,2015.0,0.0,2.0,880.0,3798664.0,201000000.0,880.0
5.0,63.0,9.0,2022.0,1.0,4.0,315.0,2357553.0,216000000.0,315.0
1.0,51.0,78.0,2024.0,1.0,2.0,673.0,4066226.0,387000000.0,673.0
4.0,94.0,94.0,2014.0,0.2,2.0,239.0,4194235.0,564000000.0,239.0
5.0,71.0,42.0,2015.0,0.0,4.0,240.0,4263114.0,339000000.0,240.0
1.0,80.0,41.0,2021.0,1.0,4.0,388.0,3304277.0,363000000.0,388.0
1.0,15.0,74.0,2024.0,1.0,1.0,791.0,1322819.0,267000000.0,791.0
4.0,86.0,85.0,2014.0,1.0,4.0,310.0,4318082.0,513000000.0,310.0
4.0,69.0,77.0,2016.0,0.0,3.0,809.0,969912.0,438000000.0,809.0
2.0,5.0,39.0,2014.0,0.0,1.0,105.0,4054497.0,132000000.0,105.0
4.0,36.0,15.0,2022.0,0.0,4.0,371.0,4114153.0,236400000.0,371.0
4.0,4.0,19.0,2019.0,1.0,4.0,407.0,4877873.0,69000000.0,407.0
5.0,51.0,68.0,2018.0,1.0,3.0,349.0,4952699.0,357000000.0,349.0
1.0,83.0,18.0,2020.0,1.0,2.0,553.0,4421566.0,303000000.0,553.0
4.0,85.0,30.0,2023.0,1.0,2.0,890.0,1916307.0,345000000.0,890.0
5.0,3.0,48.0,2021.0,1.0,1.0,93.0,1737404.0,153000000.0,93.0
1.0,79.0,68.0,2021.0,1.0,3.0,416.0,4075927.0,441000000.0,416.0
4.0,0.0,75.0,2022.0,0.0,2.0,243.0,5133516.0,225000000.0,243.0
1.0,6.0,54.0,2017.0,1.0,1.0,88.0,655844.0,180000000.0,88.0
1.0,60.0,24.0,2014.0,0.0,4.0,350.0,3267733.0,252000000.0,350.0
5.0,83.0,11.0,2020.0,0.0,0.0,575.0,1085840.0,282000000.0,575.0
5.0,51.0,86.0,2012.0,0.0,1.0,65.0,2991973.0,411000000.0,65.0
1.0,68.0,36.0,2017.0,1.0,2.0,39.0,912105.0,312000000.0,39.0
1.0,17.0,56.0,2020.0,1.0,4.0,989.0,4646364.0,219000000.0,989.0
1.0,32.0,1.0,2014.0,0.4,0.0,698.0,1313433.0,99000000.0,698.0
2.0,21.0,46.0,2019.0,0.0,0.0,561.0,1051311.0,201000000.0,561.0
4.0,15.0,62.0,2020.0,1.0,3.0,696.0,5127491.0,231000000.0,696.0
4.0,72.0,10.0,2017.0,0.0,1.0,466.0,2336670.0,246000000.0,466.0
1.0,19.0,7.0,2016.0,1.0,2.0,562.0,4498784.0,78000000.0,562.0
4.0,21.0,70.0,2024.0,0.0,1.0,154.0,4980889.0,273000000.0,154.0
4.0,39.0,28.0,2016.0,0.0,1.4,412.0,3189190.0,201000000.0,412.0
4.0,53.0,1.0,2023.0,1.0,1.0,712.0,5146269.0,162000000.0,712.0
5.0,67.0,85.0,2021.0,1.0,0.0,577.0,3961964.0,456000000.0,577.0
4.0,87.0,38.0,2017.0,1.0,4.0,209.0,5271159.0,375000000.0,209.0
5.0,23.0,7.0,2017.0,0.0,2.0,603.0,1007224.0,90000000.0,603.0
1.0,1.0,51.0,2019.0,0.0,0.0,315.0,3464497.0,156000000.0,315.0
1.0,66.0,87.0,2022.0,1.0,3.0,936.0,3725217.0,459000000.0,936.0
2.0,77.0,35.0,2023.0,1.0,1.0,44.0,2440308.0,336000000.0,44.0
5.0,0.0,23.0,2014.0,0.0,2.0,979.0,1103949.0,69000000.0,979.0
2.0,22.0,32.0,2013.0,1.0,0.0,349.0,4105844.0,147000000.0,349.0
4.0,40.0,32.0,2023.0,1.0,1.0,929.0,4207724.0,216000000.0,929.0
4.0,14.0,83.0,2016.0,1.0,2.0,239.0,1314416.0,291000000.0,239.0
2.0,19.0,68.0,2017.0,1.0,3.0,254.0,4307373.0,261000000.0,254.0
1.0,96.0,87.0,2021.0,1.0,1.0,710.0,2359487.0,549000000.0,710.0
2.0,91.0,53.0,2014.0,1.0,0.0,401.0,3152666.0,432000000.0,401.0
4.0,27.0,64.0,2022.0,0.0,1.0,537.0,2035655.0,273000000.0,537.0
2.0,26.0,17.0,2023.0,1.0,1.0,441.0,3393442.0,129000000.0,441.0
4.0,42.0,10.0,2022.0,0.0,2.0,147.0,3460049.0,156000000.0,147.0
1.0,73.0,72.0,2024.0,1.0,0.0,623.0,4970082.0,435000000.0,623.0
2.0,54.0,91.0,2022.0,1.0,4.0,41.0,4872210.0,435000000.0,41.0
1.0,8.0,5.0,2017.0,0.0,1.0,81.0,5318398.0,39000000.0,81.0
5.0,24.0,26.0,2014.0,1.0,1.0,736.0,2399817.0,150000000.0,736.0
0.0,56.0,16.0,2022.0,1.0,3.0,972.0,3088079.0,216000000.0,972.0
1.0,90.0,2.0,2020.0,1.0,4.0,785.0,4532792.0,276000000.0,785.0
5.0,91.0,54.0,2016.0,0.0,3.0,371.0,4222927.0,435000000.0,371.0
1.0,15.0,92.0,2015.0,1.0,0.0,862.0,4643496.0,321000000.0,862.0
2.0,29.0,45.0,2021.0,1.0,0.0,106.0,3511528.0,222000000.0,106.0
5.0,68.0,63.0,2019.0,0.0,0.0,427.0,3006821.0,393000000.0,427.0
4.0,31.0,29.0,2013.0,0.0,0.0,590.0,2553927.0,180000000.0,590.0
4.0,48.0,0.0,2017.0,1.0,2.0,367.0,1585202.0,144000000.0,367.0
2.0,93.0,55.0,2013.0,1.0,2.0,569.0,5073771.0,444000000.0,569.0
4.0,88.0,71.0,2015.0,0.0,3.0,662.0,760389.0,477000000.0,662.0
4.0,68.0,95.0,2020.0,1.0,1.0,837.0,3286882.0,489000000.0,837.0
4.0,52.0,93.0,2015.0,0.0,0.0,737.0,3405040.0,435000000.0,737.0
1.0,33.4,37.0,2024.0,1.0,3.0,81.0,1591732.0,225000000.0,81.0
2.0,77.0,25.0,2021.0,1.0,2.0,749.0,2139387.0,306000000.0,749.0
4.0,11.0,48.0,2022.0,1.0,2.0,132.0,1661667.0,177000000.0,132.0
2.0,1.0,8.0,2020.0,1.0,4.0,135.0,4414541.0,27000000.0,135.0
1.0,94.0,11.0,2019.0,0.0,2.0,975.0,2542506.0,315000000.0,975.0
4.0,5.0,33.0,2020.0,0.0,1.0,468.0,4271180.0,114000000.0,468.0
5.0,80.0,51.0,2018.0,1.0,1.0,593.0,4401673.0,393000000.0,593.0
5.0,19.0,65.0,2023.0,0.0,1.6,176.0,3272829.0,252000000.0,176.0
4.0,72.0,86.0,2012.0,1.0,4.0,481.0,1490652.0,474000000.0,481.0
5.0,53.0,19.0,2023.0,1.0,2.0,540.0,4427033.0,216000000.0,540.0
1.0,76.0,40.0,2015.0,1.0,2.0,173.0,853302.0,348000000.0,173.0
1.0,40.0,73.0,2020.0,1.0,2.0,929.0,4681254.0,339000000.0,929.0
2.0,85.0,81.0,2013.0,0.0,0.0,319.0,1022467.0,498000000.0,319.0
5.0,1.0,45.0,2021.0,1.0,0.0,15.0,2033265.0,138000000.0,15.0
1.0,3.0,41.0,2023.0,1.0,4.0,912.0,948933.0,132000000.0,912.0
4.0,28.0,18.0,2017.0,1.0,4.0,615.0,802908.0,138000000.0,615.0
2.0,26.0,64.0,2022.0,0.0,2.0,581.0,5150352.0,270000000.0,581.0
2.0,31.0,83.0,2021.0,1.0,2.0,920.0,2356029.0,342000000.0,920.0
4.0,33.0,29.0,2014.0,0.0,2.0,604.0,2752581.0,186000000.0,604.0
4.0,46.0,73.0,2024.0,1.0,1.0,830.0,2425488.8,357000000.0,830.0
1.0,74.0,41.0,2017.0,1.0,4.0,927.0,4752706.0,345000000.0,927.0
5.0,34.0,14.0,2018.0,0.0,0.0,53.0,1165546.0,144000000.0,53.0
5.0,54.0,47.0,2023.0,0.0,2.0,727.0,2441845.0,303000000.0,727.0
1.0,52.0,5.0,2016.0,0.0,4.0,477.0,4168992.0,171000000.0,477.0
1.0,13.0,31.0,2014.0,1.0,4.0,924.0,2934054.0,132000000.0,924.0
4.0,44.0,50.0,2024.0,1.0,0.0,636.0,1032443.0,282000000.0,636.0
2.0,5.0,17.0,2021.0,0.0,4.0,80.0,1939388.0,66000000.0,80.0
2.0,31.0,36.0,2015.0,1.0,3.0,934.0,4901871.0,201000000.0,934.0
2.0,84.0,49.0,2017.0,0.0,4.0,306.0,990127.0,399000000.0,306.0
4.0,36.0,59.0,2021.0,0.0,3.0,68.0,3901383.0,285000000.0,68.0
4.0,25.0,76.0,2022.0,0.0,4.0,110.0,2446849.0,303000000.0,110.0
4.0,4.0,34.6,2018.0,0.0,2.0,573.0,1444504.0,147000000.0,573.0
5.0,4.0,35.0,2022.0,0.0,4.0,191.0,3135593.0,117000000.0,191.0
4.0,84.0,91.0,2016.0,1.0,1.0,45.0,3303529.0,525000000.0,45.0
5.0,87.0,17.0,2018.0,1.0,3.0,272.4,1160511.0,312000000.0,741.0
2.0,21.0,96.0,2020.0,1.0,2.0,715.0,2433286.0,266400000.0,715.0
2.0,96.0,4.0,2017.0,0.0,4.0,187.0,3250215.0,300000000.0,187.0
5.0,0.0,27.0,2013.4,1.0,2.0,562.0,3952187.0,81000000.0,562.0
1.0,38.0,98.0,2024.0,0.0,2.0,217.0,4691436.0,408000000.0,217.0
1.0,64.0,43.0,2020.0,0.0,1.0,219.0,3318933.0,321000000.0,219.0
5.0,14.0,95.0,2023.0,1.0,4.0,199.0,4567317.0,327000000.0,199.0
4.0,79.0,13.0,2019.0,1.0,0.0,379.0,577798.0,276000000.0,379.0
5.0,36.0,86.0,2021.0,0.0,1.0,811.0,3502004.0,366000000.0,811.0
1.0,62.0,64.0,2016.0,1.0,4.0,362.0,854578.0,378000000.0,362.0
2.0,94.0,76.0,2017.0,1.0,1.0,175.0,2654270.0,510000000.0,175.0
2.0,31.0,54.0,2018.0,0.0,2.0,83.0,4490856.0,255000000.0,83.0
1.0,89.0,60.0,2016.0,1.0,4.0,546.0,2631839.0,447000000.0,546.0
1.0,21.0,97.0,2015.0,0.0,4.0,338.0,4503699.0,354000000.0,338.0
5.0,59.0,62.0,2018.0,1.0,1.0,515.0,2362535.0,363000000.0,515.0
1.0,96.0,99.0,2017.0,1.0,0.0,170.0,3833488.0,585000000.0,170.0
4.0,80.0,90.0,2016.0,0.0,0.0,991.0,3364247.0,510000000.0,991.0
4.0,70.0,76.0,2023.0,0.0,2.0,270.0,1419363.0,438000000.0,270.0
5.0,34.0,18.0,2016.0,0.0,3.0,138.0,2645873.0,156000000.0,138.0
5.0,57.0,58.0,2019.0,0.0,3.0,980.0,1245442.0,345000000.0,980.0
4.0,66.0,55.0,2013.0,1.0,0.0,674.0,911892.0,363000000.0,674.0
2.2,57.0,64.0,2016.0,0.0,1.0,235.0,2003545.0,363000000.0,235.0
2.0,16.0,10.0,2024.0,0.0,2.0,934.0,1701805.0,78000000.0,934.0
4.0,9.0,51.0,2013.0,0.0,4.0,717.0,4560786.0,180000000.0,493.8
1.0,94.0,97.0,2016.0,1.0,0.0,570.0,4395733.0,573000000.0,570.0
5.0,39.0,37.0,2015.0,1.0,2.0,443.0,4847013.0,228000000.0,443.0
1.0,91.0,6.0,2019.0,0.0,2.0,370.0,2675624.0,291000000.0,370.0
2.0,6.0,22.0,2018.0,0.0,3.0,753.0,4877930.0,84000000.0,753.0
2.0,90.0,50.0,2023.0,0.0,1.0,49.0,1190504.0,420000000.0,49.0
1.0,12.0,83.0,2020.0,1.0,3.0,327.0,2942258.0,285000000.0,327.0
4.0,85.0,3.0,2015.0,0.0,3.0,536.0,4596843.0,264000000.0,536.0
1.0,3.0,99.0,2017.0,1.0,2.0,53.0,2677179.0,306000000.0,53.0
5.0,31.0,11.0,2019.0,1.0,1.0,812.0,608515.0,126000000.0,812.0
2.0,8.0,54.0,2018.0,0.8,1.0,799.0,4158326.0,186000000.0,799.0
0.0,62.0,53.0,2017.0,0.0,1.0,366.0,1558663.0,345000000.0,366.0
1.0,86.0,41.0,2021.0,1.0,3.0,920.0,4809420.0,381000000.0,920.0
1.0,14.0,63.0,2017.0,1.0,0.0,31.0,3491480.0,231000000.0,447.8
4.0,95.0,81.0,2022.0,1.0,1.0,708.0,849263.0,528000000.0,708.0
4.0,91.0,64.0,2024.0,1.0,1.0,438.0,2607394.0,465000000.0,438.0
5.0,39.0,17.0,2017.0,1.0,1.0,855.0,1224428.0,168000000.0,855.0
1.0,53.6,62.0,2018.0,1.0,2.0,93.0,3324593.0,336000000.0,93.0
1.0,37.0,84.0,2019.0,0.8,1.0,639.0,2486991.0,363000000.0,639.0
1.0,6.0,21.0,2015.0,0.0,1.0,198.0,1125432.0,81000000.0,198.0
1.0,21.0,49.0,2024.0,1.0,1.0,452.0,2263272.0,210000000.0,452.0
1.0,90.0,84.0,2013.0,0.0,1.0,184.0,4929083.0,522000000.0,690.4
5.0,21.0,96.0,2024.0,1.0,3.0,73.0,2697057.0,351000000.0,73.0
4.0,82.0,36.0,2015.0,1.0,2.0,280.0,4970364.0,354000000.0,280.0
4.0,83.0,34.0,2018.0,0.0,0.0,40.0,668825.0,351000000.0,40.0
4.0,23.0,5.0,2018.0,1.0,0.0,509.0,4118308.0,84000000.0,509.0
5.0,13.0,76.0,2024.0,1.0,3.0,355.0,4277307.0,267000000.0,355.0
4.0,66.0,96.0,2014.0,1.0,2.0,123.0,4900311.0,486000000.0,123.0
1.0,16.0,25.0,2019.0,1.0,0.0,518.0,1110576.0,123000000.0,518.0
5.0,95.0,43.0,2018.0,1.0,1.0,279.0,1786797.0,414000000.0,622.4
2.0,65.0,4.0,2019.0,0.0,1.0,206.0,2745216.0,207000000.0,206.0
5.0,96.0,74.0,2016.0,1.0,4.0,243.0,2699689.0,510000000.0,243.0
5.0,61.0,12.0,2023.0,1.0,4.0,354.0,2810003.0,219000000.0,354.0
2.0,74.0,52.0,2019.0,1.0,0.0,871.0,2540331.0,378000000.0,871.0
4.0,6.0,53.0,2013.0,1.0,3.0,369.0,2478187.0,177000000.0,369.0
1.0,21.0,84.0,2016.0,1.0,0.0,246.0,1545859.0,315000000.0,246.0
2.0,61.0,23.0,2024.0,1.0,0.0,774.0,3836355.0,216000000.0,774.0
2.0,46.0,20.0,2015.0,1.0,2.0,524.0,2320516.0,198000000.0,524.0
2.0,3.0,70.0,2015.0,0.0,4.0,36.0,1399308.0,219000000.0,36.0
1.0,13.0,86.0,2024.0,1.0,0.0,651.0,5027444.0,297000000.0,651.0
2.0,99.0,0.0,2016.0,0.0,4.0,28.0,3857183.0,297000000.0,28.0
5.0,93.0,83.0,2019.0,0.0,4.0,101.0,3745392.0,528000000.0,101.0
1.0,69.0,10.0,2018.0,0.0,0.0,408.0,4441970.0,237000000.0,408.0
4.0,74.0,14.0,2015.0,0.0,4.0,458.0,2360194.0,264000000.0,458.0
1.0,0.0,1.0,2020.0,1.0,1.0,730.0,3102638.0,3000000.0,730.0
5.0,91.0,10.0,2024.0,1.0,1.0,677.0,4545770.0,303000000.0,677.0
1.0,88.0,49.0,2018.0,0.0,1.0,157.0,3699163.0,411000000.0,157.0
4.0,22.0,65.0,2024.0,0.0,2.0,551.0,5166095.0,261000000.0,551.0
3.6,90.0,23.0,2017.0,0.0,4.0,515.0,2108162.0,339000000.0,515.0
1.0,91.0,27.0,2020.0,0.0,4.0,581.0,1300422.0,354000000.0,581.0
4.0,19.0,61.0,2021.0,0.0,4.0,213.0,4153729.0,240000000.0,563.4
5.0,73.0,41.0,2016.0,1.0,2.0,415.0,842014.0,342000000.0,415.0
5.0,91.0,83.0,2014.0,0.0,2.0,927.0,1981704.0,522000000.0,927.0
1.0,42.0,2.0,2015.0,0.0,3.0,480.0,4737234.0,132000000.0,480.0
4.0,9.0,74.0,2012.0,1.0,0.0,559.0,976986.0,249000000.0,559.0
