nama_usaha,aset,omset,biaya_karyawan,jumlah_pelanggan,Cluster_KMeans,Cluster_KMedoids,Cluster_Agglomerative
UD. Yudi Baruna,0.027322447721200762,1.2941266608867743,-0.43616197938602386,0.9296367148221435,1,1,2
UD. Heri Abadi,0.9133722073000885,-1.6774260575633695,1.2795010128040645,-0.41831962749581264,1,0,2
UD. Yumna Wangi,-1.6369105325504645,-0.4768809213747934,-1.2449745328470656,-0.006541841461345644,0,1,2
UD. Oki Nirmala,1.3862739035550786,0.9525693897615969,-2.1763344428931135,0.7536633019869011,1,0,2
UD. Chiko Ilir,-0.026908081621991906,0.09644521892775769,0.3236316314410153,-1.0834991280130286,0,0,2
UD. Inten Nirbayu,-1.2623216909280266,0.5881898557968303,2.2843893368011163,0.5917677621784783,0,1,2
UD. Qyla Sudharmo,1.0649886675478186,0.8774568607704669,-0.0685199096310049,0.29965189687197596,1,0,2
UD. Krisna Sahaja,0.718955446603247,1.636407975252466,-0.4606714507030251,-1.695886604679672,1,0,2
UD. Jasmin Segar,-1.1035428046381899,1.4751106285053939,-0.1420483235820087,-1.0095902946222268,0,1,2
UD. Rafi Wiraatmaja,1.6044806083534437,1.6244520676959315,-0.31361462280101754,1.5631410010290159,1,0,2
UD. Tiara Hilir,0.3138681785270442,1.5265877990999845,0.5442168732940267,0.6762350003393945,1,0,2
UD. Jasmine Widuri,0.9468904575423195,0.9824218539048694,0.005008504319998881,-1.1574079614038304,1,0,2
UD. Gani Kusumatmaja,1.2785450121104114,0.6434100417930012,0.3236316314410153,-0.11212588916249103,1,0,2
UD. Desi Agastya,0.2340103313892367,1.1400488925213752,-1.5881071312850832,0.8803641592282756,1,1,2
UD. Ari Wiraatmaja,-0.2571754113095573,0.1591641172278474,-0.4851809220200264,-0.6048514451011695,0,1,2
UD. Uchie Utama,-0.29501710911413337,1.256609990854688,-1.4165408320660744,1.5948162153393595,0,1,2
UD. Qasya Tunggal Owen,-1.4990009752349378,0.8400014142059301,0.44617898802602163,0.6903128733662139,0,1,2
UD. Qory Cahyaningrat,0.6925406829401644,1.4781303756470616,0.2746126888070128,1.485712699381509,1,0,2
UD. Uci Segar Berlian,-1.398481734619468,-0.4562899685936187,-1.7106544878700896,-0.9919929533387026,0,1,2
UD. Zaki Galuh,-0.37363722752981654,0.2359852670878059,-0.2891051514840163,-0.4077612227256981,0,1,2
UD. Andi Pelangi,0.1590404327571388,0.5215973930901322,-0.19106726621601122,0.8064553258374738,1,1,2
UD. Yana Abdi,0.1430121935850683,0.12892359916137236,0.6422547585620317,0.22926253173787906,1,0,2
UD. Cahya Ayodya,0.8184650285923876,-0.618188629834978,-0.0685199096310049,1.5068295089217383,1,0,2
UD. Zainab Kayastha,0.8639161405401392,-0.8562546391194259,-0.0685199096310049,1.3519729056267251,1,0,2
UD. Yusuf Lintang Ujang,1.2265065914889226,0.3521381620022667,0.201084274856009,1.1161685324275004,1,0,2
UD. Putra Persada,-0.8507159378988082,1.4365971220609268,0.5197074019770254,-0.46055324657627084,0,1,2
UD. Qasya Alam,0.054000425507681,0.13826155179192964,-0.5587093359710301,0.11663954752332398,1,1,2
UD. Ari Mulyo,-0.7059100973335393,0.5660607778792435,1.3775388980720695,-0.9708761437984735,0,1,2
UD. Celsi Setia,0.6582488980070582,0.6144994608921569,0.2501032174900115,-0.6470850641816277,1,0,2
UD. Yusuf Resaputra,-1.3124832008253713,-1.2230601582698026,-0.19106726621601122,0.8170137306075884,0,1,2
UD. Habib Pagi,1.3340385299455677,1.287176493943432,0.6912737011960343,1.1513632149945487,1,0,2
UD. Gani Galuh,-1.0401290676657486,1.3979315785129247,0.9853873570000494,-0.03821705577168926,0,1,2
UD. Jihan Kelana,0.7497006134174709,1.6591910663452687,-0.36263356543502007,0.7536633019869011,1,0,2
UD. Dora Jayengpati,0.8278609308053552,-1.0798065298804898,0.6422547585620317,0.35244392072254865,1,0,2
UD. Cakra Dharma,-0.126933109349302,0.29202784840814955,2.0147851523141025,-0.20715153209352188,0,0,2
UD. Miko Maheswara,1.7108300967147143,-0.6807156147569262,-1.1224271762620592,0.15887316660378212,1,0,2
UD. Bagir Anindita Abdi,-0.7348823211719431,-0.2540612463769546,0.17657480353900773,0.7395854289600817,0,1,2
UD. Cinta Gatra,-1.0268918500191073,-0.5176237651997793,1.7696904391440897,-1.5375105331279537,0,1,2
UD. Icha Jayawarsa,-0.6998151711298575,-1.2906143578128937,-0.9753703483600517,-1.5410300013846585,0,1,2
UD. Kirana Cahaya,-1.0078284115464946,0.48579843233575115,-0.04401043831400365,-0.6541240006950374,0,1,2
UD. Reza Saputra,0.6072633338791599,0.51924828598023,0.6422547585620317,-1.2911477551586146,1,0,2
UD. Abdi Atma,-0.9132876825432736,0.14350020930238178,-0.38714303675202133,1.3871675881937735,0,1,2
UD. Hanafi Tunggul,-1.257727341486246,-0.5153246795650901,-0.31361462280101754,1.2921419452627427,0,1,2
UD. Isna Berkarya,-0.8945537193294342,0.5420770304757623,-0.04401043831400365,-1.1362911518636012,0,1,2
UD. Willy Hastinapura,0.41447564529514097,-0.7785288755387121,-1.7351639591870909,1.422362270760822,1,0,2
UD. Nara Satriya,1.7335862206709318,0.8031970922525474,-1.4165408320660744,1.510348977178443,1,0,2
UD. Kanza Kusumasari,-0.38400361742168143,-0.313683956266917,0.201084274856009,1.6863223900136854,0,1,2
UD. Pardi Anindita,-0.5402345617103395,-1.1433255604256434,-1.5390881886510808,1.672244516986866,0,1,2
UD. Ony Praja,1.541966704921074,-0.5518523334435967,-0.09302938094800617,-0.14380110347283465,1,0,2
UD. Taufan Harmoni,1.0693666615696715,-0.1252414344301132,0.1275558609050052,1.4153233342474123,1,0,2
UD. Umar Jati,-0.7832284223934478,1.4740335463743262,-0.21557673753301249,-1.6078998982620507,0,1,2
UD. Salwa Prajurit,-0.6732942432167258,-0.9333500616596726,0.9363684143660469,1.489232167638214,0,1,2
UD. Bulan Putri,0.8930366282449907,-0.8681970901946003,0.9118589430490456,-0.5168647386835483,1,0,2
UD. Ari Sulaksana,-1.315265070260279,-0.240168028221251,1.3040104841210658,-0.10860642090578619,0,1,2
UD. Gracia Wangi,-0.755952263970484,0.05299945412171426,-0.0685199096310049,0.6093651034620025,0,1,2
UD. Koko Saputranegara Intan,1.1315042310397982,1.2074004135012366,0.3236316314410153,-1.4741601045072665,1,0,2
UD. Cici Prajurit,-1.2734773571064635,-1.1212392473467245,-0.04401043831400365,-1.2735504138750904,0,1,2
UD. Galang Jatiwangi,1.3316736297548184,0.2758707710087519,-0.11753885226500743,0.6832739368528042,1,0,2
UD. Syana Agung,0.08505127214532222,-0.49037277003149826,-0.8038040491410428,1.5138684454351479,1,1,2
UD. Zahra Pusaka,-1.5243229792897561,1.5944226261642993,-2.225353385527116,-1.692367136422967,0,1,2
UD. Gracia Tunggal,0.4039946712299472,0.2861195372048797,0.5932358159280292,-1.3756149933195307,1,0,2
UD. Maudy Tunggul,0.21962763809292749,1.6382820192534078,0.6667642298790329,-0.6822797467486761,1,0,2
UD. Hasna Manik,-1.1715172113592927,1.2815940268568673,0.3236316314410153,0.09904220623979974,0,1,2
UD. Eka Permai,0.6888124873453361,1.1199518841947345,-0.6812566925560365,1.1548826832512535,1,0,2
UD. Made Tunggul,1.540787549578287,-0.015457611913138769,-0.7792945778240415,0.40171647631641655,1,0,2
UD. Ovan Karya,1.1947583555535448,1.3967786187356535,-1.5390881886510808,1.0668959768336326,1,0,2
UD. Yolanda Harapan,-1.0027658411536353,-1.3463074933345656,-0.5832188072880314,-0.003022373204640797,0,1,2
UD. Cahya Nirbayu,0.5662773438550257,1.0309056971510386,-1.0243892909940542,0.8733252227148659,1,0,2
UD. Fikra Prabawa,0.049539330503892975,1.7078864088429726,-0.19106726621601122,-1.16444689791724,0,1,2
UD. Vidi Swargaloka,1.5963334173712262,-1.0298717115892306,-0.1420483235820087,0.7008712781363284,1,0,2
UD. Qisya Wibawa,-1.0813295826917062,-1.1696838483933252,-0.8283135204580441,-1.3087450964421388,0,1,2
UD. Joko Baruna,-1.085829848642926,0.6991973022314121,-0.9998798196770529,1.1161685324275004,0,1,2
UD. Gisel Trijaya,-0.00966883783211979,0.5551138246135919,-0.09302938094800617,-1.3896928663463501,0,1,2
UD. Pandu Bintang,-0.164878774902202,1.6662765026300324,-0.8038040491410428,1.0915322546305664,0,1,2
UD. Cici Sangkala,0.4621477865706443,-0.31925324868324956,-0.0685199096310049,0.042730714132522205,1,0,2
UD. Koko Tirtayasa,-0.04249372569644383,-1.089958000784689,0.1275558609050052,1.263986199209104,1,1,2
UD. Tiara Tejakusuma,1.2922661923038283,-0.11335407743045521,-1.1224271762620592,-0.4640727148329757,1,0,2
UD. Jibril Mandala,0.9927281537936983,-1.692929967220935,0.17657480353900773,-1.4248875489133987,1,0,2
UD. Fanny Hastinapura,0.9355729824034629,0.6215259281983947,0.6177452872450304,0.05751248081068272,1,0,2
UD. Cahya Pagi,-0.1732108381129533,-1.3578773196457934,1.5736146686080796,-0.9075257151777862,0,0,2
UD. Iman Ilir,0.5842245933676392,-1.3754609249749303,2.0883135662651062,1.5068295089217383,1,0,2
UD. Grego Jati Kamil,-1.5294335066369482,-1.0347729002739492,-1.5881071312850832,-1.3580176520360066,0,1,2
UD. Zera Kusumasari,1.6359821039283624,1.4039037199366777,1.230482070170062,-0.02061971448816503,1,0,2
UD. Leni Satya,0.8355303826623516,-1.6820562848485534,0.2746126888070128,-1.2313167947946322,1,0,2
UD. Rafi Anggrek,0.7469150831463546,0.6357467517903531,0.10304638958800394,-1.650133517342509,1,0,2
UD. Tomi Prajurit,-1.3832167797968886,-0.33138874038107735,-0.7792945778240415,-1.4248875489133987,0,1,2
UD. Xenia Mandiri Qomar,0.5629386612327915,-0.11149433534425748,0.9853873570000494,1.2006357705884165,1,0,2
UD. Harun Hilir Lukman,-0.556532604510983,-0.5896041044091848,-0.7792945778240415,-0.4992673974000241,0,1,2
UD. Putra Saputranegara Abel,-1.628225564729205,0.4131322352936701,-0.7547851065070402,0.5354562700712007,0,1,2
UD. Winda Wacana,-1.4077110687849448,-0.525361594245773,-0.5096903933370276,-1.6606919221126233,0,1,2
UD. Qila Widjaja Gani,-1.3313884911737728,0.6376408748341621,0.8383305290980418,-0.8969673104076717,0,1,2
UD. Esa Jatiwangi Chiko,0.3753127517028847,-0.7265041459224928,1.6226336112420823,1.147843746737844,1,0,2
UD. Pasha Jayeng Uci,0.11210338739232038,0.8805183864118551,0.2501032174900115,-1.3756149933195307,1,0,2
UD. Abel Tirta,0.39923375374067566,-1.4585313070502097,-1.0243892909940542,-0.19659312732340734,1,0,2
UD. Lea Sundawa,-1.2646463219204813,-0.8543162717285271,-0.8528229917750453,0.6621571273125751,0,1,2
UD. Juli Sangga,0.7139152073112599,1.2270177792880874,2.2843893368011163,-1.0307071041624558,1,0,2
UD. Sani Santosa,-1.2157558543547593,-0.04261814570934421,-1.833201844455096,-0.777305389679707,0,1,2
UD. Wenny Tejakusuma,-0.6684388761532726,-0.3896283212550063,-1.4900692460170781,0.6234429764888219,0,1,2
UD. Fatimah Galang,-1.0716378849130845,1.4773439112417042,0.2501032174900115,-0.2669824924575043,0,1,2
UD. Mario Merdeka,0.823961041992344,0.7351317436855604,0.9363684143660469,0.31302587624745426,1,0,2
UD. Widi Wijaya,0.24311922404345082,-0.45917987125807846,1.4510673120230735,0.6832739368528042,1,0,2
UD. Hanafi Prawira,-1.4884855893093834,0.1461656494034205,1.8677283244120948,-0.05933386531191834,0,1,2
UD. Qomar Jati,0.9924627431685755,0.08418037592219571,-1.4165408320660744,-1.3228229694689582,1,0,2
UD. Karla Sumringah Valen,0.3675543415260195,-0.5589963864429763,-1.0488987623110555,1.446998548557756,1,0,2
UD. Qayla Cempaka,-0.6979331352350213,1.6359560911087803,1.4510673120230735,-0.6787602784919713,0,1,2
UD. Lutfi Mahkota,0.6276776209127423,-1.5069035530897064,-1.097917704945058,0.08496433321298036,1,0,2
UD. Lintang Bima,0.33491359372298757,1.3038076481128422,-0.264595680167015,-0.3444107941050109,1,0,2
UD. Ari Atma,-1.3110704841324763,1.216708987321704,0.9363684143660469,0.985948206929421,0,1,2
UD. Gracia Satriya,-0.4165224593789673,-0.475940376735223,-0.8038040491410428,-1.442484890196923,0,1,2
UD. Winda Sasmita,-0.13048009355180504,1.4226501484325644,-1.4165408320660744,-0.731552302342544,0,1,2
UD. Bella Wisnu,-1.053882829301422,0.9784721300409296,-0.6077282786050326,0.253898809534813,0,1,2
UD. Ina Sangkala,1.6506430207765244,1.1310353749518833,-0.6567472212390352,0.12367848403673366,1,0,2
UD. Mila Prabawa,0.6061343319924307,-0.5813330182563065,1.8432188530950937,-0.47111165134638533,1,0,2
UD. Umi Mahendra,-1.3540995868446246,0.5529271111661772,0.8138210577810405,-0.01006130971805049,0,1,2
UD. Rahmat Jatiwangi,0.6698416680288007,-1.177349956507253,-0.21557673753301249,0.9155588417953241,1,0,2
UD. Zera Adiwarna,-0.9950378159173014,-0.7087027005914417,-0.43616197938602386,0.6973518098796236,0,1,2
UD. Indah Putra,-0.9353929098216038,-1.3132478776495309,2.2108609228501126,0.9894676751861259,0,1,2
UD. Erlangga Jayaningrat,1.4526305867556055,0.5021238214313236,-1.661635545236087,0.8979615005117998,1,0,2
UD. Novi Sehat,1.4534465871465003,1.66288243985765,0.6422547585620317,-1.1081354058099626,1,0,2
UD. Lana Baskara,-0.8340785355816283,0.32774860657452143,-0.36263356543502007,-1.0236681676490462,0,1,2
UD. Clarissa Mandiri,-0.5600470072712296,1.0270017675953926,0.029517975637000145,-0.3373718575916012,0,1,2
UD. Ujang Suci,0.9449315440871029,0.583728574282859,-0.1420483235820087,-0.6118903816145792,1,0,2
UD. Joko Manik Wahyu,-0.14119023596365654,-0.10058782197546833,0.37265057407501784,-1.4248875489133987,0,0,2
UD. Wawan Trisakti,-0.57495869139968,1.5372321576669878,1.2059725988530607,1.6088940883661789,0,1,2
UD. Mega Jayengpati,0.5237325697732739,-0.4426920885000184,0.3481411027580166,1.3801286516803637,1,0,2
UD. Diyan Saputranegara,0.738563251420077,-0.2867616233266207,-0.09302938094800617,-1.6114193665187555,1,0,2
UD. Odie Sulaksana Fikri,0.6022985078130698,-1.677022574480911,-0.19106726621601122,-0.45351431006286114,1,0,2
UD. Uci Yudhistira,0.7583182218524922,1.0280830064405975,0.862840000415043,-1.122213278836782,1,0,2
UD. Ujang Winata,-1.4311312684294006,0.29425619944972053,1.1814631275360594,1.0880127863738616,0,1,2
UD. Indah Saprahan,-0.6654681075700016,-0.3266256391490597,1.132444184902057,0.8346110718911126,0,1,2
UD. Vega Setia,-1.1693632485508825,-1.327602561527271,-0.38714303675202133,0.9824287386727162,0,1,2
UD. Poppy Arsana,-0.7137882168544254,0.9866685362448983,-2.323391270795121,1.309739286546267,0,1,2
UD. Khayla Wisnu,1.4662086282532667,-0.940089856595992,-0.09302938094800617,0.5495341430980201,1,0,2
UD. Yani Sulaksana Yuli,-0.24595018924315717,1.6323198821246974,0.054027446954001405,-0.19659312732340734,0,1,2
UD. Jay Mayang,-0.26155889658572323,-0.5059769339978362,-1.4655597747000768,0.8240526671209981,0,1,2
UD. Asep Sudharmo,-0.06961942375123464,0.3829988759086023,-2.225353385527116,1.193596834075007,0,1,2
UD. Balqis Sahaja,0.025962080986088643,0.652322811884247,2.3824272220691216,1.0176234212397646,1,1,2
UD. Harun Satria,-0.05372114426456912,1.450093761506807,-0.09302938094800617,-0.5907735720743501,0,1,2
UD. Jojo Puri,1.5065781334598742,-0.44422584556394706,-1.931239729723101,-0.8828894373808523,1,0,2
UD. Vina Wicaksana Jojo,0.09561241852348411,-0.026853490305632485,0.6912737011960343,0.3559633889792535,1,0,2
UD. Gilang Mulyo,-0.37209418506789577,0.9004864661474535,-0.6567472212390352,-0.7491496436260682,0,1,2
UD. Tari Nirmala,-0.3483884401991699,-0.40429616774869315,-1.4900692460170781,-0.11212588916249103,0,1,2
UD. Intan Asmaralaya,-1.2464380547861955,0.8316520550122606,0.49519793066002415,1.5631410010290159,0,1,2
UD. Gadis Cinta,0.849741382740478,-0.9553498587223072,0.862840000415043,-1.2277973265379274,1,0,2
UD. Pandu Ananta,0.2691082324554744,-0.9773153452801125,-0.2891051514840163,-0.9040062469210814,1,0,2
UD. Yola Ayodya,0.001213363881535444,-1.277898053380338,0.7157831725130355,0.345404984209139,1,0,2
UD. Joko Kinarya,-1.3252540279390381,0.90605730852499,0.6177452872450304,1.031701294266584,0,1,2
UD. Zulkarnaen Galuh,1.6178975730579268,0.8200296004728861,-1.661635545236087,1.2991808817761523,1,0,2
UD. Qomar Wiyata,-0.4686223820487605,-1.3929983132790817,-1.2694840041640667,0.3242881746689099,0,1,2
UD. Khalid Brata,-0.2630426335010648,-0.86677725527915,1.8187093817780924,-0.7632275166528876,0,1,2
UD. Opik Purnama,-0.2814185669337042,-0.7128404629305135,1.0589157709510533,-0.548539952993892,0,1,2
UD. Qisha Pramana,-0.8956955341428934,1.30321499931074,-1.2694840041640667,-0.9884734850819977,0,1,2
UD. Budi Buana,1.1987135229933057,1.2434408863922806,-1.8086923731380946,0.2398209365079936,1,0,2
UD. Ulil Sukma,-1.6271697795666475,0.753009418926725,1.8187093817780924,0.7888579845539496,0,1,2
UD. Carissa Agastya,-1.6606627700390393,-0.5051670792688577,-1.857711315772097,-0.11212588916249103,0,1,2
UD. Candra Taruna,1.0650347940840468,0.6517658826426138,-1.3430124181150707,0.253898809534813,1,0,2
UD. Yora Jatinagara,-0.4416303045155832,-0.5308126668939259,0.7402926438300368,0.21166519045435483,0,1,2
UD. Farid Tejakencana,0.9034960033765539,0.2058621938089087,0.07853691827100268,0.5847288256650686,1,0,2
UD. Fatiah Anggara,0.05823637908464072,-0.38947057747613,-0.24008620885001375,0.44043062714016984,1,1,2
UD. Diva Nirbayu,0.9816910987084198,-0.9765225401243758,-2.1028060289421098,1.3836481199370687,1,0,2
UD. Candra Darussalam,-1.5986793217732944,1.6456038246217488,-0.31361462280101754,-1.5163937235877247,0,1,2
UD. Evan Kusen Yusuf,0.5399789947833763,0.18303394248285026,-1.4900692460170781,0.9965066116995356,1,0,2
UD. Hilmi Baruna,1.0836567357099034,0.058692391170439805,1.598124139925081,0.23630146825128875,1,0,2
UD. Gerry Wening,-0.6478415473092607,-0.10476510832523672,-1.1714461188960617,1.218233111871941,0,1,2
UD. Abdi Putri,1.727120085675699,-1.4253948273800239,0.15206533222200647,-0.7104354928023149,1,0,2
UD. Nazar Sahaja,0.44399772673207494,0.9869808534274612,-1.1469366475790606,-0.5274231434536629,1,0,2
UD. Qais Selaras,-1.284153453741575,0.29166022579172424,0.4706884593430229,-1.3157840329555484,0,1,2
UD. Qiana Pusaka,1.5844225206829572,-0.688394404371612,1.2795010128040645,0.7184686194198527,1,0,2
UD. Damar Kalbu,-0.8665556440061363,-0.9559341940961347,0.37265057407501784,0.5002615875041522,0,1,2
UD. Elsa Sangkala Erni,0.464659486293358,0.7463243658020122,0.7893115864640393,0.7818190480405399,1,0,2
UD. Elyas Saputrautama,-1.6883039138319997,-0.6992283513749512,0.10304638958800394,-1.1609274296605352,0,1,2
UD. Pipit Ayodya Karla,-0.04149102265891098,0.9360997133685083,-1.6371260739190858,0.7677411750137205,0,1,2
UD. Yani Adyatma,-1.436186151066222,1.195844255029715,0.005008504319998881,1.0457791672934034,0,1,2
UD. Fitri Bima,1.3043539073809722,-1.1802745923932338,2.2108609228501126,0.6058456352052977,1,0,2
UD. Dora Cahyaningrat,-1.1689147228986059,-1.5753328607284551,-1.4900692460170781,-0.6963576197754955,0,1,2
UD. Ojan Asa,0.07141429118470287,-1.391154141257704,0.5442168732940267,-0.03117811925827957,1,0,2
UD. Habib Brata Niken,0.9681932295237268,-0.02257214519686443,0.17657480353900773,-0.0945285478789668,1,0,2
UD. Riko Asa,-0.6468505589475954,1.3294312544699296,-1.195955590213063,-0.8265779452735749,0,1,2
UD. Khayla Wacana,-1.724568523397915,-0.17498715745451054,1.500086254657076,-1.1151743423233722,0,1,2
UD. Eka Arsana Elok,0.15017901263062536,0.4781175995903875,0.29912216012401405,1.0704154450903374,1,0,2
UD. Jasmine Sentosa,1.2191329351975801,-1.3325995659954963,-0.5341998646540289,1.1971163023317117,1,0,2
UD. Evan Madani,-0.9302527297011224,-0.5626189275873532,0.29912216012401405,-0.3620081353885351,0,1,2
UD. Zidan Ratu,-1.4785196948987382,1.2544589265149604,-1.5390881886510808,1.1795189610481875,0,1,2
UD. Ghani Sukarela,-1.0775625822330668,1.4467938941039458,0.4706884593430229,-0.7737859214230022,0,1,2
UD. Wito Luhur Candra,0.4585663905077805,0.1297469808244929,0.9363684143660469,1.2710251357225135,1,0,2
UD. Hendra Paseban,0.6461688706859523,0.36305770913572405,1.2795010128040645,1.1795189610481875,1,0,2
UD. Jafar Cahyaningrat,1.028072795220395,1.4476651132060376,0.3971600453920191,1.6053746201094738,1,0,2
UD. Juni Ratu,1.702814329752385,1.0759418630577309,0.862840000415043,-0.9004867786643765,1,0,2
UD. Lina Sulaksana,-0.026537971081303437,1.2606066362714332,-0.21557673753301249,0.2855740238451566,0,1,2
UD. Yusuf Reswara,-1.4800371115071989,0.3312833635525384,0.2746126888070128,0.7677411750137205,0,1,2
UD. Dani Bijaksana,0.7134960415653764,1.6687049395724556,0.07853691827100268,0.8909225639983902,1,0,2
UD. Satria Kayastha Anisa,-1.317007262211947,-0.35857865298737274,0.29912216012401405,-0.3760860084153545,0,1,2
UD. Jodi Binasena,-0.506395256132615,0.5539633306836904,0.5932358159280292,0.3559633889792535,0,1,2
UD. Anisa Jayaningrat Elyas,0.4465108907892721,0.04364135199550775,-0.264595680167015,1.5455436597454915,1,0,2
UD. Marsel Dharma,-0.7175621729018611,1.3955499926705248,1.1569536562190583,0.46506690493710373,0,1,2
UD. Qomar Malam Qila,-1.425575949482865,0.06273306957592902,-0.31361462280101754,-0.10156748439237649,0,1,2
UD. Qanitah Suryaputra,-0.9901685376762556,0.26985713289640656,0.7893115864640393,-0.5063063339134338,0,1,2
UD. Livia Damai,1.5839275756275557,1.2840359907334327,-0.1420483235820087,-1.0447849771892752,1,0,2
UD. Damaris Madya,1.718166046393108,-0.9958061710829386,0.15206533222200647,-0.8512142230705088,1,0,2
UD. Pandu Pancasila,-0.6256898274110814,1.0006236119431893,2.3088988081181174,-1.1750053026873546,0,1,2
UD. Weni Maheswara,-0.1680296566269356,-1.288885869259544,-0.264595680167015,0.09200326972639006,0,1,2
UD. Hendra Abdi,1.385509520954725,0.6978799056609756,0.42166951670902036,-1.4037707393731695,1,0,2
UD. Ziva Jayeng,-1.4858889581866301,-0.7842429484220347,-0.6567472212390352,0.08144486495627551,0,1,2
UD. Viona Ceria Chintya,-0.6751590731813816,0.2327319689738402,-0.16655779489900996,0.8698057544581611,0,1,2
UD. Joko Pelangi,0.5357192457710607,-1.3226553671759127,1.132444184902057,0.985948206929421,1,0,2
UD. Niken Bahari,-0.06463739175496425,1.2885375007859206,0.44617898802602163,0.2187041269677645,0,1,2
UD. Deni Praja,-0.6165238257120133,1.5234830859032364,-0.4851809220200264,-1.1996415804842886,0,1,2
UD. Gani Satya,1.1199821151568814,0.010120622852346703,0.5932358159280292,-1.509354787074315,1,0,2
UD. Khayla Kusumatmaja Laras,-0.7866831535234944,0.4916964574328504,-0.5832188072880314,1.373089715166954,0,1,2
UD. Oki Bangun,0.3216218296168382,-1.4492147016125956,1.6716525538760847,-0.6576434689517422,1,0,2
UD. Hanaura Sarwono,0.6750880123993314,0.44363828989546655,0.5442168732940267,1.742633882120963,1,0,2
UD. Dito Jaladara,-0.7506953031749484,-0.3768495252048251,-1.0243892909940542,1.3801286516803637,0,1,2
UD. Yayan Senja,-0.9569164302263891,1.486827912489327,-0.9263514057260491,-0.35848866713183025,0,1,2
UD. Jaya Utama,1.120723434489121,0.8017612645555854,0.15206533222200647,-1.2629920091049758,1,0,2
UD. Abel Bima,-1.3093930889817003,1.5370979451172964,0.9853873570000494,-0.02061971448816503,0,1,2
UD. Jojo Merdeka,-1.531814880590636,1.6421939804262007,-0.9018419344090478,1.0915322546305664,0,1,2
UD. Irma Sudarsana,-1.4139180165766094,0.5606612062147255,-0.730275635190039,-1.442484890196923,0,1,2
UD. Vera Manik,-0.7325613510156969,-0.20458662565765592,-0.19106726621601122,-1.5515884061547731,0,1,2
UD. Marwan Baskara,-0.6695825213848362,-0.5074038141914855,-2.2498628568441172,-1.3228229694689582,0,1,2
UD. Tari Wangi,-0.33890028491374585,0.9920608512728711,-1.3185029467980693,1.0035455482129452,0,1,2
UD. Elva Bintang,-0.05516204939627022,-0.5572234421841906,-0.5832188072880314,-0.20715153209352188,0,1,2
UD. Qila Kamajaya,-0.7618890420499547,-0.9985370618184463,-0.8528229917750453,-0.3303329210781915,0,1,2
UD. Zera Prima,-0.223881204243292,-1.3400882740043725,0.17657480353900773,-0.7350717705992488,0,0,2
UD. Rosa Widhi,0.4604022998663885,0.16059001108254892,0.4706884593430229,-0.19659312732340734,1,0,2
UD. Icha Resmi,-1.3290678871011474,-1.1977591411108925,0.49519793066002415,-0.7033965562889052,0,1,2
UD. Nibras Mahkota,0.8904645247248353,-0.31763565280875244,1.9167472670460974,0.6903128733662139,1,0,2
UD. Yumna Putra,0.03614066998045284,1.4972838098645065,0.201084274856009,-0.8969673104076717,0,0,2
UD. Hasna Prana,0.36056360870209564,0.2172841397307388,-1.7106544878700896,-0.8864089056375573,1,0,2
UD. Clarissa Ranggalawe,-0.750241725568704,-0.6023367538871623,0.42166951670902036,1.6511277074466368,0,1,2
UD. Clarissa Nirwasita,-1.6764761181256655,1.4189252393959557,-0.5587093359710301,0.4439500953968747,0,1,2
UD. Yusuf Kencana,-1.268103615635874,1.1799277738808143,1.6226336112420823,-0.731552302342544,0,1,2
UD. Utha Tengah,-1.4440529219948615,-1.2631273458249452,0.7402926438300368,1.1372853419677293,0,1,2
UD. Nadia Sangkala,-0.6689382142121243,0.0809045329179931,-1.1224271762620592,-0.7069160245456101,0,1,2
UD. Fanny Pramudita,-1.1649178219260672,-1.4192265454112098,-0.8528229917750453,0.7466243654734914,0,1,2
UD. Anisa Jaladara,-1.111501096472044,-0.6029360252507717,0.37265057407501784,0.9472340561056677,0,1,2
UD. Reza Wiyata,-0.5240620855916505,-1.128572959235222,-0.3381240941180188,0.01809443633558828,0,1,2
UD. Zidan Nawasena,-0.3908925789990064,-0.33588137338303425,1.1814631275360594,-1.39673180285976,0,1,2
UD. Dito Sunardi,-1.695475491964628,0.8839713477099813,-0.8773324630920466,0.8451694766612271,0,1,2
UD. Hesti Baskara,0.374527868419763,0.6406453337221382,0.05892934121740166,1.5772188740558353,1,0,2
UD. Yumna Manunggal,0.9539566035921403,-1.643015087066979,-1.0734082336280566,1.739114413864258,1,0,2
UD. Pandu Kusumah,-1.6361358996087267,-1.0148637190640946,-0.21557673753301249,-0.9497593342582444,0,1,2
UD. Kanza Galuh,0.3992494953363726,-0.1805610293016725,0.029517975637000145,-1.3087450964421388,1,0,2
UD. Halim Sulaksana,-0.33073881667031485,0.07150549772545023,1.500086254657076,-1.1926026439708788,0,1,2
UD. Marsel Prawira,0.27450540327779893,0.7649872372984585,1.0098968283170506,-1.667730858626033,1,0,2
UD. Verdi Wisnu Verdi,0.985037469086692,-0.5036214861375546,-0.710668058136438,-0.8406558183003943,1,0,2
UD. Fanny Pusaka,0.376028811265285,-1.1292866459167838,0.07853691827100268,1.1302464054543198,1,0,2
UD. Kinan Saputra,-0.4433633443767298,-1.5006301555701629,0.3481411027580166,0.757182770243606,0,1,2
UD. Ojan Darma,-1.1847383213266163,1.0535411896655715,0.764802115147038,1.1900773658183021,0,1,2
