jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,biaya_karyawan,jumlah_pelanggan
5.0,5.0,76.0,2001.0,1.0,4.0,313.0,879160.0,243000000.0,313.0
1.0,84.0,51.0,2002.0,1.0,4.0,125.0,2376816.8,405000000.0,125.0
3.4,29.0,26.0,2000.0,1.0,1.0,565.0,4972106.0,165000000.0,565.0
5.0,63.0,56.0,2008.0,1.0,1.0,199.0,3296225.0,357000000.0,199.0
2.0,1.0,84.0,2001.0,0.0,2.0,229.0,4505862.0,255000000.0,229.0
1.0,84.0,18.0,2000.0,0.0,3.0,429.0,3970502.0,306000000.0,429.0
5.0,12.0,38.0,2011.0,0.0,0.0,47.0,3480571.0,150000000.0,47.0
2.0,82.0,0.0,2010.0,0.0,0.0,96.0,1294675.0,246000000.0,96.0
4.0,45.0,25.0,2001.0,0.0,0.0,410.0,2331669.0,210000000.0,410.0
4.0,7.0,78.0,2007.0,1.0,1.0,800.0,3995686.0,255000000.0,800.0
2.0,26.0,54.0,2008.0,0.0,0.0,357.0,2509948.0,240000000.0,357.0
1.0,70.0,3.0,2006.0,1.0,0.0,857.0,2532876.0,219000000.0,857.0
4.0,43.0,83.0,2009.0,1.0,3.0,21.0,1272467.0,378000000.0,21.0
1.0,52.2,35.0,2005.0,0.0,3.0,933.0,3010186.0,141000000.0,933.0
2.0,10.0,54.0,2005.0,1.0,2.0,46.0,1100786.0,192000000.0,46.0
4.0,44.0,63.0,2006.0,0.0,3.0,382.0,2158741.0,321000000.0,382.0
2.0,18.0,58.0,2012.0,0.0,1.0,877.0,550654.0,228000000.0,877.0
1.0,96.0,11.0,2008.0,1.0,4.0,526.0,4012712.0,321000000.0,526.0
4.0,75.0,72.0,2000.0,1.0,3.0,305.0,5204239.0,441000000.0,305.0
4.0,23.0,57.0,2005.0,0.0,1.0,800.0,2786270.0,240000000.0,800.0
2.0,82.0,88.0,2000.0,0.0,4.0,300.0,4228395.0,510000000.0,300.0
1.0,82.0,23.0,2000.0,0.0,3.0,242.0,4963854.0,315000000.0,242.0
5.0,25.0,96.0,2012.0,0.0,2.0,805.0,5139569.0,363000000.0,805.0
2.0,31.0,90.0,2012.0,1.0,4.0,958.0,2588066.0,363000000.0,958.0
4.0,70.0,74.0,2011.0,0.0,0.0,690.0,5034860.0,432000000.0,690.0
1.0,57.0,92.0,2007.0,1.0,3.0,187.0,946010.0,447000000.0,187.0
5.0,12.0,4.0,2003.0,0.0,2.0,181.0,3165936.0,48000000.0,181.0
1.0,4.0,32.0,2001.0,1.0,4.0,443.0,2460165.0,108000000.0,443.0
2.0,89.0,74.0,2002.0,0.0,0.0,252.0,951637.0,489000000.0,359.0
4.0,1.0,84.0,2010.0,1.0,3.0,711.6,5361680.0,255000000.0,230.0
5.0,18.0,70.0,2004.0,0.0,2.0,514.0,2634217.0,264000000.0,514.0
5.0,56.0,41.0,2000.0,0.0,4.0,109.0,4804485.0,291000000.0,109.0
5.0,71.0,90.0,2000.0,0.0,2.0,848.0,3170154.0,483000000.0,848.0
5.0,42.0,19.0,2011.0,0.0,2.0,552.0,1355746.0,183000000.0,552.0
5.0,29.0,90.0,2001.0,1.0,2.0,300.0,1592340.0,357000000.0,300.0
1.0,57.0,5.0,2001.0,0.0,0.0,459.0,1078316.0,186000000.0,459.0
1.0,12.0,82.0,2010.0,0.0,3.0,579.0,2919350.0,282000000.0,579.0
1.0,97.0,6.0,2003.0,1.0,4.0,371.0,4283806.0,309000000.0,371.0
1.0,14.0,58.0,2003.0,1.0,1.0,612.0,3412644.4,216000000.0,612.0
2.0,86.0,69.0,2007.0,1.0,1.0,441.0,2933606.0,465000000.0,441.0
5.0,84.0,14.0,2009.0,0.0,1.0,706.0,3315768.0,294000000.0,706.0
5.0,91.0,63.0,2006.0,1.0,3.0,842.0,2197499.0,462000000.0,842.0
5.0,89.0,12.0,2011.0,0.0,2.0,854.0,2182101.0,303000000.0,854.0
1.0,90.0,84.0,2002.0,1.0,0.0,481.0,3951679.0,522000000.0,481.0
5.0,57.0,51.0,2000.0,1.0,2.0,816.0,4046488.0,324000000.0,816.0
4.0,12.0,93.0,2008.0,0.0,3.0,453.0,2260432.0,276600000.0,453.0
1.0,11.0,4.0,2001.0,0.0,3.0,945.0,1346358.0,45000000.0,945.0
4.0,64.0,80.0,2002.0,0.0,0.0,849.0,716811.0,432000000.0,849.0
4.0,30.0,70.0,2003.0,0.0,2.0,263.0,2790367.0,300000000.0,263.0
4.0,91.0,4.0,2000.0,1.0,4.0,171.0,1406668.0,285000000.0,171.0
5.0,56.0,36.0,2007.0,1.0,3.0,124.0,2344415.0,276000000.0,124.0
1.0,0.0,97.0,2002.0,0.0,0.0,330.0,2465492.0,291000000.0,330.0
2.0,74.0,78.0,2007.0,1.0,0.0,469.0,1630044.0,456000000.0,469.0
4.0,78.0,37.0,2003.0,1.0,1.0,929.0,2846539.0,345000000.0,929.0
1.0,23.0,61.0,2003.0,0.0,4.0,386.0,1169695.0,252000000.0,386.0
1.0,59.0,10.0,2001.0,0.0,4.0,423.0,1759185.0,207000000.0,423.0
4.0,38.0,12.0,2003.0,0.0,0.0,482.0,5187034.0,150000000.0,482.0
5.0,8.0,21.0,2007.0,1.0,1.0,265.0,4016782.0,87000000.0,265.0
5.0,7.0,10.0,2006.0,1.0,1.0,277.0,4249809.0,51000000.0,277.0
4.0,52.0,9.0,2008.0,0.0,0.0,788.0,1435120.0,183000000.0,788.0
2.0,11.0,48.0,2000.0,0.0,4.0,788.0,4736458.0,177000000.0,788.0
2.0,40.0,7.0,2002.0,0.0,2.0,592.0,3942747.0,141000000.0,592.0
5.0,68.0,88.0,2006.0,1.0,1.0,35.0,2671430.0,468000000.0,35.0
1.0,20.0,59.0,2011.0,0.0,2.0,373.0,1734276.0,237000000.0,373.0
4.0,51.0,15.0,2008.0,1.0,0.0,227.0,4425332.0,198000000.0,227.0
2.0,11.0,83.0,2004.0,0.0,1.0,389.4,3329761.0,282000000.0,416.0
1.0,73.0,14.0,2005.0,0.0,1.0,85.0,4135773.0,261000000.0,85.0
5.0,66.0,33.0,2003.0,1.0,3.0,78.0,3827079.0,297000000.0,78.0
5.0,48.0,18.0,2006.0,0.0,2.0,500.0,2897987.0,198000000.0,500.0
4.0,5.0,70.0,2002.0,0.0,2.0,120.0,3870798.0,225000000.0,120.0
1.0,59.0,97.0,2008.0,1.0,1.0,682.0,1484869.0,468000000.0,682.0
4.0,54.0,55.0,2009.0,1.0,1.0,810.0,3933254.0,327000000.0,346.0
5.0,36.0,15.0,2007.0,1.0,2.0,355.0,4566761.0,153000000.0,355.0
1.0,0.0,61.0,2004.0,0.0,1.0,985.0,3668884.0,183000000.0,985.0
4.0,69.0,28.0,2006.0,1.0,4.0,80.0,1427219.0,291000000.0,80.0
1.0,66.0,39.0,2010.0,1.0,3.0,520.0,4508826.0,315000000.0,520.0
2.0,56.0,36.0,2004.0,1.0,1.0,624.0,789843.0,276000000.0,624.0
2.0,48.0,26.0,2003.0,1.0,4.0,489.0,4625631.0,222000000.0,489.0
4.0,14.0,60.8,2002.0,1.0,2.0,302.0,2029817.0,114000000.0,302.0
1.0,17.0,8.0,2004.0,0.6,3.0,892.0,1128913.0,75000000.0,892.0
1.0,82.0,28.0,2005.0,0.0,3.0,612.0,792536.0,330000000.0,612.0
1.0,16.0,74.0,2000.0,1.0,2.0,596.0,3553922.0,270000000.0,596.0
1.0,18.0,91.0,2006.0,1.0,0.0,240.0,4960317.0,327000000.0,240.0
5.0,13.0,85.0,2005.0,1.0,4.0,556.0,3501731.0,294000000.0,556.0
1.0,86.0,62.0,2000.0,0.0,0.0,315.0,3266085.0,444000000.0,315.0
1.0,34.0,24.0,2003.0,1.0,0.0,933.0,4071908.0,174000000.0,933.0
5.0,21.0,64.0,2009.0,0.0,0.0,62.0,897510.0,255000000.0,62.0
4.0,38.0,75.0,2006.0,0.0,1.0,834.0,3033956.0,339000000.0,834.0
1.0,1.0,15.0,2003.0,0.0,0.0,342.0,1034788.0,48000000.0,342.0
1.0,43.0,1.0,2012.0,0.0,1.0,384.0,4494197.0,132000000.0,384.0
1.0,34.0,94.0,2011.0,1.0,1.0,590.0,3941227.0,384000000.0,590.0
1.0,47.0,76.0,2005.0,1.0,0.0,399.0,4702057.0,369000000.0,399.0
1.0,75.0,67.0,2002.0,1.0,3.0,356.0,1960965.0,426000000.0,356.0
5.0,94.0,75.0,2003.0,0.0,4.0,72.0,2173092.0,507000000.0,72.0
1.0,74.0,12.0,2007.0,1.0,0.0,346.0,1231644.0,258000000.0,346.0
5.0,66.0,74.0,2000.0,1.0,3.0,427.0,3108736.0,420000000.0,427.0
2.0,39.0,91.0,2011.0,0.0,2.0,355.0,2694318.0,390000000.0,355.0
3.0,15.0,96.0,2001.0,0.0,0.0,682.0,5078784.0,333000000.0,682.0
1.0,12.0,92.0,2009.0,1.0,3.0,866.0,4832782.0,312000000.0,866.0
5.0,61.0,30.0,2011.0,1.0,1.0,926.0,4488657.0,273000000.0,926.0
1.0,53.0,45.0,2001.0,0.0,0.0,296.2,1437597.0,294000000.0,231.0
4.0,95.0,46.0,2011.0,0.0,0.0,763.0,2897419.0,423000000.0,763.0
4.0,43.0,10.0,2007.0,0.0,3.0,962.0,3295607.0,159000000.0,962.0
2.0,75.0,50.0,2011.0,0.0,2.0,978.0,746685.0,375000000.0,978.0
1.0,41.0,8.0,2000.0,1.0,2.0,158.0,3504580.0,147000000.0,158.0
1.0,72.0,53.0,2000.0,0.0,0.0,888.0,3698894.0,339000000.0,888.0
5.0,96.0,33.0,2008.0,1.0,4.0,730.0,1671676.0,387000000.0,730.0
1.0,37.0,19.0,2004.0,0.4,3.0,556.0,2609190.0,168000000.0,556.0
1.0,46.0,42.0,2002.0,0.0,1.0,573.0,4646846.0,264000000.0,573.0
5.0,36.0,82.0,2005.0,0.0,0.0,845.0,4982159.0,354000000.0,498.0
2.0,58.0,54.0,2002.0,1.0,2.0,528.0,2022708.0,336000000.0,528.0
5.0,17.0,55.0,2003.0,1.0,2.0,996.0,3524008.0,216000000.0,996.0
5.0,77.0,48.0,2010.0,1.0,2.0,737.0,3212858.0,375000000.0,737.0
5.0,25.0,35.0,2001.0,1.0,3.0,982.0,3715901.0,180000000.0,982.0
5.0,5.0,82.0,2006.0,0.0,1.0,139.0,1955134.0,261000000.0,139.0
5.0,97.0,70.0,2004.0,0.0,0.0,386.0,4059088.0,501000000.0,386.0
5.0,18.0,70.0,2011.0,1.0,3.0,217.0,4420509.0,264000000.0,217.0
4.0,83.0,5.0,2004.0,1.0,4.0,216.0,2696761.0,264000000.0,216.0
5.0,32.0,13.0,2010.0,0.0,0.0,816.0,1059992.0,135000000.0,816.0
2.0,51.0,92.0,2005.0,0.0,4.0,11.0,1198895.0,429000000.0,11.0
4.0,28.0,31.0,2009.0,1.0,3.0,293.0,5067980.0,177000000.0,293.0
5.0,79.0,99.0,2008.0,1.0,2.0,103.0,551616.0,534000000.0,103.0
5.0,87.0,4.0,2012.0,0.0,2.0,931.0,1634054.0,273000000.0,931.0
1.0,77.0,51.0,2002.0,1.0,2.0,549.0,3715649.0,384000000.0,549.0
1.0,92.0,56.0,2003.0,0.0,2.0,157.0,4865930.0,444000000.0,157.0
5.0,16.0,76.0,2003.0,0.0,3.0,322.0,1753518.0,276000000.0,322.0
5.0,39.0,13.0,2000.0,1.0,2.0,983.0,1979477.0,156000000.0,983.0
5.0,94.0,70.0,2012.0,1.0,2.0,900.0,2070618.0,492000000.0,900.0
2.0,10.0,79.0,2006.0,0.0,0.0,275.0,3048570.0,267000000.0,558.0
4.0,96.0,15.0,2009.0,1.0,4.0,407.0,1783804.0,333000000.0,407.0
5.0,43.0,8.0,2006.0,1.0,0.0,451.0,2687425.0,153000000.0,561.8
2.0,3.0,91.0,2009.0,0.0,3.0,906.0,3892586.0,282000000.0,906.0
2.0,6.0,72.0,2001.0,0.0,0.0,860.0,2851512.0,234000000.0,860.0
5.0,23.0,7.0,2006.0,0.0,2.0,434.0,1984185.0,90000000.0,434.0
2.0,58.0,7.0,2006.0,0.0,3.0,960.0,3689538.0,195000000.0,960.0
1.0,67.0,67.0,2010.0,0.0,3.0,441.0,3762645.0,402000000.0,441.0
5.0,53.0,13.0,2008.0,1.0,3.0,170.0,3043942.0,198000000.0,170.0
2.0,98.0,16.0,2007.0,1.0,2.0,769.0,2186649.0,342000000.0,769.0
1.0,48.0,81.0,2001.0,0.8,4.0,878.0,2457507.0,387000000.0,878.0
5.0,28.0,41.0,2002.0,1.0,1.0,292.0,2062212.0,207000000.0,292.0
5.0,41.0,86.0,2004.0,1.0,3.0,189.0,2810926.0,381000000.0,189.0
4.0,64.0,73.0,2005.0,1.0,4.0,363.0,5257104.0,411000000.0,363.0
5.0,1.0,28.0,2007.0,0.0,0.0,237.0,2325695.0,87000000.0,237.0
4.0,6.0,27.0,2004.0,0.0,4.0,985.0,552801.0,99000000.0,985.0
4.0,72.0,34.0,2010.0,0.0,3.0,333.0,2158773.0,318000000.0,333.0
1.0,38.0,41.0,2002.0,1.0,2.0,323.0,796613.0,237000000.0,323.0
5.0,4.0,30.0,2006.0,1.0,4.0,374.0,2639638.0,102000000.0,374.0
5.0,35.0,57.0,2006.0,0.0,3.0,393.0,5000263.0,276000000.0,393.0
1.0,13.0,25.0,2005.0,0.0,3.0,175.0,1392081.0,114000000.0,175.0
2.0,57.0,73.0,2008.0,1.0,2.4,28.0,5286284.0,390000000.0,28.0
5.0,56.0,98.0,2004.0,1.0,4.0,957.0,4623597.0,462000000.0,957.0
2.0,3.0,25.0,2009.0,1.0,1.0,264.0,2108302.0,84000000.0,264.0
5.0,42.0,99.0,2007.0,0.0,1.0,342.0,2851306.0,423000000.0,342.0
4.0,18.0,77.0,2004.0,0.0,2.0,639.0,1949804.0,285000000.0,639.0
2.0,5.0,55.0,2004.0,0.0,4.0,123.0,2328451.0,180000000.0,123.0
1.0,58.0,65.0,2002.0,1.0,2.0,115.0,812318.0,299400000.0,115.0
2.0,11.0,39.6,2006.0,1.0,3.0,234.0,4959058.0,159000000.0,234.0
4.0,60.0,40.0,2004.0,1.0,3.0,163.0,4386210.0,300000000.0,163.0
4.0,86.0,7.0,2000.0,1.0,2.0,414.0,4326797.0,279000000.0,414.0
1.0,89.0,53.0,2012.0,0.2,4.0,945.0,2369754.0,426000000.0,945.0
4.0,84.0,34.0,2004.0,0.0,0.0,693.0,4927505.0,354000000.0,693.0
2.0,71.0,37.0,2010.0,1.0,4.0,724.0,2925794.0,324000000.0,724.0
4.0,6.0,2.0,2009.0,1.0,2.0,36.0,4372115.0,24000000.0,36.0
5.0,71.0,57.0,2002.0,1.0,2.0,867.0,2036156.0,384000000.0,867.0
1.0,99.0,42.0,2003.0,0.0,0.0,46.0,941028.0,423000000.0,46.0
5.0,75.0,6.0,2010.0,0.0,3.0,90.0,4932166.0,243000000.0,90.0
4.0,13.0,57.0,2003.0,0.0,0.0,246.0,4693269.0,210000000.0,246.0
4.0,43.0,89.0,2004.0,1.0,1.0,628.0,2171036.0,396000000.0,628.0
4.0,41.0,61.0,2004.0,0.0,2.0,449.0,2717844.0,306000000.0,449.0
2.0,61.0,74.0,2010.0,0.0,0.0,398.0,2918553.0,405000000.0,398.0
4.0,79.0,4.0,2001.0,0.0,4.0,903.0,2180034.0,249000000.0,903.0
2.0,23.0,52.0,2012.0,0.0,0.0,896.0,1376120.0,225000000.0,896.0
2.0,28.0,54.0,2005.0,1.0,4.0,57.0,4427035.0,246000000.0,57.0
5.0,64.0,73.0,2002.0,0.0,4.0,604.0,2274034.0,411000000.0,604.0
1.0,34.0,72.0,2009.0,1.0,2.0,845.0,3303039.0,318000000.0,845.0
5.0,51.0,46.0,2011.0,1.0,0.0,509.0,3973509.0,291000000.0,509.0
1.0,55.0,44.0,2004.0,1.0,4.0,347.0,631613.0,297000000.0,347.0
4.0,78.0,68.4,2009.0,0.0,1.0,106.0,4320648.0,330000000.0,106.0
1.0,67.0,36.0,2005.0,1.0,4.0,794.0,826140.0,309000000.0,794.0
1.0,82.0,34.0,2011.0,1.0,0.0,920.0,4156933.0,390600000.0,920.0
5.0,67.0,95.0,2008.0,0.0,0.0,143.0,2658936.0,486000000.0,143.0
4.0,15.0,99.0,2010.0,1.0,4.0,779.0,1286353.0,342000000.0,779.0
2.0,4.0,21.0,2008.4,1.0,2.0,423.0,3745609.0,75000000.0,423.0
2.0,42.0,70.0,2010.0,1.0,1.0,273.0,903921.0,376200000.0,273.0
4.0,59.0,26.0,2008.0,0.0,2.0,888.0,1398544.0,255000000.0,888.0
4.0,94.0,61.0,2005.0,1.0,1.0,561.0,3473239.0,465000000.0,561.0
4.0,81.0,1.0,2001.0,1.0,2.0,631.0,2999510.0,246000000.0,631.0
5.0,16.0,66.0,2001.0,0.0,3.0,701.0,3951293.0,246000000.0,701.0
4.0,31.0,67.0,2002.0,0.0,2.0,336.0,1038479.0,294000000.0,336.0
5.0,7.0,7.0,2003.0,1.0,0.0,412.0,3308779.0,42000000.0,412.0
5.0,71.0,55.0,2002.0,0.0,4.0,965.0,4079599.0,378000000.0,965.0
1.0,95.0,39.0,2010.0,0.0,2.0,229.0,3637839.0,402000000.0,229.0
2.0,62.0,4.0,2008.0,1.0,4.0,836.0,3754259.0,198000000.0,836.0
5.0,54.0,53.0,2004.0,0.0,1.4,562.0,3612092.0,321000000.0,562.0
1.0,0.0,92.0,2012.0,1.0,0.0,784.0,4702072.0,276000000.0,784.0
2.0,45.0,0.0,2005.0,0.0,1.0,86.0,1330844.0,135000000.0,86.0
2.0,71.0,32.0,2001.0,0.0,3.0,388.0,2567919.0,309000000.0,388.0
4.0,34.0,69.0,2012.0,0.0,1.0,882.0,2606927.0,309000000.0,882.0
4.0,79.0,40.0,2007.0,1.0,0.0,277.0,4288447.0,419400000.0,277.0
1.0,65.0,91.0,2000.0,1.0,3.0,853.0,4500799.0,468000000.0,853.0
1.0,91.0,67.0,2010.0,1.0,0.0,308.0,3248308.0,474000000.0,308.0
1.0,72.0,94.0,2003.0,0.0,0.0,854.0,3948936.0,498000000.0,854.0
4.0,3.0,7.0,2005.0,0.0,4.0,487.0,1151396.0,30000000.0,487.0
2.0,81.0,36.0,2012.0,0.0,0.0,657.0,4488372.0,351000000.0,657.0
1.0,4.0,48.0,2011.0,0.0,2.0,300.0,3920569.0,156000000.0,300.0
5.0,38.0,11.0,2002.0,0.0,0.0,451.0,4302496.0,147000000.0,451.0
2.0,50.0,0.0,2004.0,0.0,1.0,504.0,2866692.0,150000000.0,504.0
5.0,63.0,72.0,2004.0,0.0,2.0,241.0,4446480.0,405000000.0,241.0
4.0,50.0,30.0,2011.0,1.0,4.0,773.0,4317841.0,240000000.0,773.0
5.0,22.0,9.0,2010.0,0.0,1.0,89.0,1293764.0,93000000.0,89.0
5.0,89.0,59.0,2001.0,1.0,2.0,361.0,2148484.0,444000000.0,361.0
5.0,20.0,50.0,2000.0,0.0,4.0,327.0,3373468.0,210000000.0,327.0
2.0,54.0,72.0,2001.0,0.0,1.0,687.0,2539357.0,378000000.0,687.0
2.0,95.0,96.0,2006.0,1.0,2.0,106.0,5275872.0,573000000.0,106.0
2.0,34.0,8.0,2004.0,1.0,0.0,402.4,1669047.0,126000000.0,90.0
2.0,52.0,32.0,2010.0,0.0,3.0,808.0,3479392.0,252000000.0,808.0
1.0,77.0,57.0,2006.0,1.0,4.0,695.0,2112723.0,402000000.0,695.0
1.0,53.0,13.0,2004.0,1.0,1.0,418.0,2471412.0,198000000.0,418.0
1.0,19.0,49.0,2000.0,0.0,2.0,176.0,3382186.0,204000000.0,176.0
5.0,92.0,67.0,2003.0,0.0,3.0,729.0,2085557.0,477000000.0,729.0
5.0,15.0,1.0,2011.0,1.0,1.0,347.0,2120328.0,48000000.0,347.0
4.0,69.0,77.0,2005.0,0.0,1.0,966.0,3903086.0,438000000.0,966.0
5.0,70.0,55.0,2002.0,1.0,1.0,736.0,4369467.0,375000000.0,736.0
1.0,76.0,41.0,2006.0,1.0,4.0,241.0,4131941.0,351000000.0,241.0
1.0,23.0,57.0,2000.0,0.0,2.0,357.0,3244808.0,240000000.0,357.0
2.0,83.0,90.0,2010.0,1.0,2.0,282.0,4934125.0,519000000.0,282.0
1.0,96.0,47.0,2012.0,0.0,3.0,628.0,3110982.0,429000000.0,494.8
2.0,51.0,38.0,2001.0,0.0,1.0,627.0,5099786.0,267000000.0,627.0
1.0,91.0,65.0,2002.0,0.0,4.0,465.0,3859570.0,468000000.0,465.0
1.0,52.0,57.0,2008.0,1.0,0.0,259.0,5274680.0,327000000.0,259.0
5.0,14.0,68.0,2010.0,1.0,0.0,572.0,758339.0,246000000.0,572.0
5.0,85.0,98.0,2008.0,0.0,4.0,809.0,3359445.0,549000000.0,809.0
2.2,63.0,93.0,2005.0,0.0,4.0,372.0,1745974.0,468000000.0,372.0
4.0,57.0,32.0,2012.0,1.0,3.0,690.0,783591.0,267000000.0,690.0
4.0,21.0,85.0,2007.0,0.0,3.0,28.0,4106278.0,318000000.0,28.0
4.0,53.0,31.0,2007.0,1.0,1.0,216.0,2473548.0,252000000.0,216.0
2.0,90.0,38.0,2000.0,0.0,4.0,859.0,2134792.0,384000000.0,859.0
5.0,94.0,78.0,2011.0,0.0,3.0,767.0,3666832.0,516000000.0,767.0
4.0,76.0,61.0,2011.0,0.0,1.0,81.0,3842988.0,411000000.0,81.0
4.0,40.0,0.0,2000.0,0.0,3.0,38.0,5150668.0,120000000.0,38.0
1.0,83.0,39.0,2007.0,0.0,1.0,135.0,3100121.0,366000000.0,135.0
2.0,38.0,75.0,2004.0,0.0,3.0,660.0,1111527.0,339000000.0,660.0
1.0,45.0,76.0,2001.0,0.0,0.0,891.0,1820989.0,363000000.0,891.0
4.0,15.0,0.0,2009.0,1.0,3.0,592.0,1310569.0,45000000.0,592.0
1.0,47.0,64.0,2000.0,1.0,0.0,930.0,3553896.0,333000000.0,930.0
2.0,20.0,1.0,2005.0,0.0,4.0,520.0,1003758.0,63000000.0,520.0
1.0,9.0,5.0,2012.0,0.0,3.0,497.0,4629155.0,42000000.0,497.0
5.0,49.0,77.0,2011.0,0.0,0.0,281.0,2471718.0,378000000.0,281.0
2.0,44.0,16.0,2008.0,0.0,3.0,841.0,3352321.0,180000000.0,841.0
5.0,2.0,78.0,2007.0,1.0,4.0,357.0,2551377.0,240000000.0,357.0
3.0,64.0,29.0,2010.0,0.0,3.0,421.0,1917322.0,279000000.0,421.0
2.0,6.0,19.0,2012.0,0.0,0.0,585.0,987984.0,75000000.0,530.4
1.0,13.0,35.0,2005.0,0.0,4.0,492.0,2560790.0,144000000.0,492.0
5.0,67.0,68.0,2012.0,0.0,3.0,627.0,1375274.0,405000000.0,627.0
2.0,96.0,98.0,2007.0,1.0,2.0,583.0,1750415.0,582000000.0,583.0
4.0,60.0,21.0,2002.0,1.0,1.0,505.0,1141332.0,243000000.0,505.0
1.0,13.0,84.0,2011.0,1.0,4.0,959.0,3730485.0,291000000.0,959.0
4.0,58.0,29.0,2009.0,1.0,0.0,174.0,3744371.0,261000000.0,174.0
4.0,8.0,28.0,2000.0,0.0,0.0,704.0,1028675.0,108000000.0,704.0
2.0,92.0,40.0,2001.0,1.0,3.0,237.0,3209550.0,396000000.0,237.0
2.0,54.0,54.0,2011.0,0.0,1.0,407.0,3093979.0,324000000.0,407.0
4.0,44.0,0.0,2009.0,1.0,3.0,890.0,3862959.0,132000000.0,890.0
2.0,42.0,70.0,2005.0,1.0,0.0,622.0,4888372.0,336000000.0,622.0
5.0,40.0,59.0,2007.0,1.0,1.0,681.0,1753028.0,297000000.0,681.0
2.0,62.0,67.0,2001.0,1.0,0.0,716.0,3550560.0,387000000.0,716.0
1.0,8.0,99.0,2009.0,0.0,1.0,256.0,2880203.0,321000000.0,256.0
1.0,3.0,7.0,2003.0,0.0,4.0,44.0,4513899.0,30000000.0,44.0
4.0,66.0,32.0,2001.0,0.0,0.0,205.0,1567132.0,294000000.0,205.0
2.0,21.0,5.0,2001.0,1.0,1.0,37.0,2322924.0,78000000.0,37.0
4.0,79.0,83.0,2009.0,1.0,0.0,69.0,3031751.0,486000000.0,69.0
5.0,88.0,5.0,2006.0,0.0,3.0,628.0,1484115.0,355200000.0,628.0
5.0,31.0,0.0,2008.0,0.0,2.0,846.0,3262207.0,93000000.0,846.0
5.0,29.0,4.0,2002.0,0.0,0.0,301.0,3037207.0,99000000.0,301.0
5.0,9.0,57.0,2007.0,0.0,1.0,90.0,4085064.0,198000000.0,90.0
5.0,47.0,76.0,2003.0,1.0,0.0,423.0,5012650.0,369000000.0,423.0
5.0,52.0,72.0,2003.0,0.0,0.0,538.0,1312733.0,312000000.0,538.0
1.0,79.0,52.0,2009.0,1.0,4.0,911.0,4878141.0,393000000.0,323.0
1.0,42.0,90.0,2000.0,1.0,4.0,973.0,3701712.0,396000000.0,973.0
1.0,3.0,63.0,2011.0,0.0,0.0,559.0,1573332.0,198000000.0,559.0
1.0,54.0,49.0,2007.0,1.0,2.0,461.0,4508193.6,309000000.0,461.0
1.0,31.0,99.0,2007.0,1.0,2.0,126.0,2664168.0,390000000.0,126.0
5.0,39.0,12.0,2000.0,1.0,3.0,416.0,4853412.0,153000000.0,416.0
4.0,97.0,97.0,2004.0,0.0,2.0,355.0,3820481.0,582000000.0,355.0
1.0,87.0,46.0,2010.0,1.0,2.0,476.0,1260812.0,399000000.0,476.0
4.0,50.0,20.0,2010.0,1.0,2.0,134.0,2103178.0,210000000.0,134.0
4.0,54.0,97.0,2003.0,0.0,2.0,434.0,654089.0,453000000.0,434.0
4.0,33.0,28.0,2000.0,1.0,2.0,766.0,1928475.0,183000000.0,766.0
2.0,38.0,86.0,2010.0,1.0,3.0,75.0,3445262.0,372000000.0,75.0
2.0,67.0,47.2,2003.0,1.0,1.0,632.0,3262739.0,438000000.0,632.0
5.0,81.0,2.0,2003.0,0.0,4.0,848.0,1731977.0,249000000.0,848.0
5.0,54.0,57.0,2001.0,0.0,4.0,425.0,3797205.0,333000000.0,425.0
1.0,23.0,64.0,2000.0,0.0,4.0,361.0,3928149.0,261000000.0,361.0
4.0,96.0,13.0,2002.0,1.0,0.0,64.0,726597.0,327000000.0,64.0
1.0,41.0,77.0,2007.0,1.0,1.0,759.0,3575012.0,354000000.0,759.0
1.0,8.0,46.0,2004.0,1.0,1.0,527.0,1552887.0,162000000.0,527.0
2.0,21.0,40.0,2002.0,0.0,0.0,398.0,2608915.0,183000000.0,398.0
2.0,50.0,56.0,2003.0,0.4,0.0,65.0,2884861.0,318000000.0,65.0
5.0,3.0,49.0,2009.0,0.0,3.0,869.0,1705058.0,156000000.0,869.0
2.0,62.0,95.0,2008.0,0.0,3.0,794.0,1393426.0,471000000.0,794.0
1.0,32.0,32.0,2006.0,0.0,4.0,688.0,1768315.0,192000000.0,688.0
1.0,55.0,40.0,2008.0,0.0,2.0,240.0,1405222.0,285000000.0,240.0
2.0,54.0,37.0,2001.0,1.0,4.0,59.0,698623.0,273000000.0,59.0
4.0,94.0,82.0,2005.0,0.0,0.0,822.0,5027655.0,528000000.0,822.0
2.0,80.0,49.0,2000.0,1.0,4.0,380.0,4777493.0,387000000.0,380.0
2.0,66.0,40.0,2006.0,1.0,1.0,899.0,4169119.0,318000000.0,899.0
1.0,1.0,13.0,2002.0,1.0,0.0,242.0,5407594.0,42000000.0,242.0
4.0,40.0,29.0,2012.0,1.0,2.6,778.0,1140644.0,207000000.0,778.0
4.0,98.0,38.0,2002.0,0.0,4.0,112.0,2876550.0,408000000.0,112.0
3.6,65.0,64.0,2000.0,0.0,4.0,602.0,3674583.0,387000000.0,602.0
