jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,biaya_karyawan,jumlah_pelanggan
5.0,86.0,83.0,2014.0,1.0,4.0,572.0,7117855.0,507000000.0,572.0
4.0,22.0,81.0,2022.0,0.0,3.0,444.0,7771108.0,309000000.0,444.0
2.0,10.0,73.0,2022.0,0.0,4.0,213.0,5431334.0,249000000.0,213.0
5.0,71.0,47.0,2021.0,1.0,1.0,444.0,6480486.0,354000000.0,444.0
4.0,22.0,94.0,2019.0,1.0,3.0,577.0,7616603.0,348000000.0,577.0
1.0,95.0,6.0,2013.4,0.0,4.0,51.0,8892923.0,303000000.0,51.0
2.0,15.0,35.0,2014.0,1.0,4.0,43.0,9263162.0,150000000.0,43.0
5.0,3.0,52.0,2024.0,1.0,2.0,273.0,9741762.0,165000000.0,273.0
1.0,60.0,50.0,2013.0,1.0,3.0,633.4,8535904.0,330000000.0,523.0
2.0,56.0,81.0,2015.0,0.0,3.0,758.0,8424294.0,411000000.0,758.0
1.0,15.0,16.0,2018.0,0.0,3.0,994.0,6271308.0,93000000.0,994.0
2.0,50.0,80.0,2021.0,1.0,3.0,840.0,8094274.0,390000000.0,840.0
4.0,45.0,85.0,2013.0,0.0,3.0,40.0,5530681.0,390000000.0,40.0
1.0,29.0,98.0,2019.0,1.0,0.0,555.0,8832391.0,321000000.0,555.0
2.0,38.0,88.0,2022.0,0.0,0.0,954.0,5211132.0,378000000.0,954.0
2.0,66.0,96.0,2021.0,0.0,4.0,420.0,7440406.0,486000000.0,420.0
1.0,22.0,94.0,2016.0,1.0,2.0,626.0,5856438.0,348000000.0,626.0
1.0,49.0,27.0,2021.0,0.0,3.0,496.0,5943099.0,228000000.0,496.0
2.0,1.0,80.0,2015.0,0.0,4.0,991.0,7143280.0,243000000.0,991.0
5.0,82.0,90.0,2015.0,0.4,4.0,655.0,5229634.0,516000000.0,655.0
1.0,89.0,5.0,2015.0,1.0,3.0,725.0,8189525.0,282000000.0,725.0
2.0,55.0,38.0,2016.0,1.0,1.0,698.0,9943866.0,279000000.0,698.0
2.0,95.0,29.6,2016.0,0.0,1.0,82.0,6238393.0,330000000.0,82.0
1.0,45.0,97.0,2024.0,0.0,3.0,575.0,6976058.0,426000000.0,575.0
5.0,58.0,33.0,2017.0,1.0,3.0,591.0,5652384.0,273000000.0,591.0
5.0,12.0,96.0,2024.0,0.0,4.0,400.0,5692646.0,324000000.0,400.0
2.0,38.0,80.0,2018.0,0.0,1.0,579.0,7848827.0,354000000.0,579.0
4.0,54.0,60.0,2020.0,0.0,3.0,599.0,8165167.0,342000000.0,599.0
1.0,2.0,49.0,2016.0,1.0,0.0,441.0,8353005.0,153000000.0,441.0
5.0,53.0,36.0,2019.0,0.0,3.0,463.0,7944386.0,267000000.0,463.0
4.0,2.0,19.0,2015.0,0.0,3.0,439.0,6618117.0,63000000.0,439.0
2.0,52.0,81.0,2021.0,1.0,2.0,146.0,7170630.0,399000000.0,146.0
2.0,27.0,77.0,2013.0,1.0,2.0,832.0,6265192.0,312000000.0,832.0
5.0,56.0,73.0,2012.0,1.0,1.0,295.0,8508692.0,387000000.0,295.0
5.0,2.0,3.0,2022.0,1.0,0.0,620.0,8380916.0,15000000.0,620.0
5.0,51.0,67.0,2024.0,0.0,3.0,584.0,9085531.0,354000000.0,584.0
4.0,47.0,49.0,2016.0,0.0,4.0,814.0,7186338.0,288000000.0,814.0
4.0,87.0,11.0,2016.0,1.0,1.0,263.0,6748137.0,294000000.0,263.0
4.0,85.0,6.0,2021.0,0.0,0.0,652.0,6651463.0,273000000.0,652.0
2.0,18.0,91.0,2021.0,1.0,0.0,433.0,5433497.0,327000000.0,433.0
5.0,42.0,69.0,2017.0,0.0,1.0,134.0,5616560.0,333000000.0,692.6
4.0,57.0,70.0,2019.0,0.0,3.0,285.0,7545806.0,381000000.0,285.0
3.0,12.0,86.0,2021.0,1.0,2.0,13.0,7545759.0,294000000.0,13.0
4.0,57.0,95.0,2017.0,1.0,0.0,306.0,6281555.0,456000000.0,306.0
5.0,13.0,42.0,2024.0,1.0,3.0,107.0,9972849.0,165000000.0,107.0
5.0,14.0,60.0,2013.0,0.0,0.0,606.0,5287799.0,222000000.0,606.0
1.0,73.0,6.0,2024.0,0.0,2.0,488.0,6521959.0,237000000.0,488.0
5.0,5.0,91.0,2024.0,1.0,4.0,272.0,7036576.0,288000000.0,272.0
2.0,82.0,46.0,2017.0,1.0,0.0,465.0,6119186.0,384000000.0,465.0
1.0,23.0,76.0,2015.0,0.0,0.0,647.0,6451430.0,297000000.0,647.0
1.0,31.0,74.0,2012.0,1.0,4.0,378.0,5855785.0,315000000.0,378.0
1.0,26.0,74.0,2018.0,1.0,0.0,181.0,5428397.0,300000000.0,181.0
4.0,28.0,40.0,2022.0,0.0,4.0,391.0,5693077.0,204000000.0,391.0
2.0,68.0,47.0,2018.0,1.0,1.0,210.0,5869744.0,345000000.0,210.0
2.0,71.0,22.0,2022.0,0.0,2.0,445.0,5596386.0,279000000.0,445.0
1.0,42.0,89.0,2021.0,1.0,2.0,927.0,5358049.0,393000000.0,927.0
4.0,38.0,34.0,2013.6,0.0,1.0,961.0,6920357.0,216000000.0,961.0
1.0,32.0,43.0,2020.0,1.0,0.0,174.0,6240237.0,225000000.0,174.0
1.0,78.0,7.0,2018.0,1.0,2.0,76.0,5576234.0,255000000.0,76.0
5.0,2.0,65.0,2017.0,1.0,4.0,847.0,7174533.0,201000000.0,847.0
1.0,43.0,21.0,2024.0,0.0,3.0,634.0,8088377.0,192000000.0,634.0
2.0,56.0,61.0,2019.0,1.0,2.0,556.0,7334631.0,351000000.0,556.0
4.0,73.0,32.0,2020.0,0.0,2.0,306.0,6668542.0,315000000.0,306.0
5.0,24.0,29.0,2020.0,0.0,4.0,480.0,7879687.0,246000000.0,480.0
2.0,15.0,6.0,2018.0,1.0,3.0,707.0,5647604.0,63000000.0,707.0
1.0,91.0,19.0,2018.0,0.0,2.0,707.0,7001823.0,330000000.0,707.0
1.0,12.0,30.0,2022.0,0.0,2.0,628.0,5601571.0,126000000.0,628.0
1.0,12.0,93.0,2012.0,1.0,1.0,494.0,8907798.0,315000000.0,494.0
1.0,41.0,50.0,2024.0,1.0,2.0,502.0,9929308.0,273000000.0,502.0
1.0,86.0,96.0,2019.0,1.0,4.0,667.0,6420013.0,546000000.0,667.0
4.0,44.0,14.0,2019.0,1.0,0.0,345.0,8807686.0,174000000.0,345.0
4.0,64.0,17.0,2024.0,1.0,3.0,874.0,6961668.0,243000000.0,874.0
3.4,30.0,77.0,2024.0,1.0,2.0,977.0,8955003.0,321000000.0,977.0
2.0,51.0,98.0,2018.0,1.0,0.0,922.0,5813585.0,447000000.0,922.0
2.0,71.0,65.0,2021.0,0.0,1.0,483.0,5304006.0,408000000.0,483.0
2.0,91.0,3.0,2017.0,1.0,4.0,156.0,9848955.0,282000000.0,156.0
1.0,89.0,59.0,2017.0,1.0,4.0,467.0,6491628.0,444000000.0,467.0
4.0,72.0,10.0,2013.0,0.0,3.0,302.0,7523230.0,246000000.0,302.0
2.0,12.0,91.0,2016.0,1.0,1.0,150.0,8808413.0,309000000.0,150.0
4.0,11.0,30.0,2019.0,1.0,3.0,456.0,8932327.0,123000000.0,456.0
1.0,85.0,52.0,2018.0,0.0,4.0,735.0,7883772.0,411000000.0,735.0
0.0,42.0,41.0,2018.0,1.0,1.0,640.0,5713158.0,249000000.0,640.0
2.0,21.0,85.0,2018.0,0.0,0.0,478.0,6710248.0,318000000.0,478.0
5.0,92.0,71.0,2016.0,0.0,3.0,881.0,8121665.0,489000000.0,881.0
1.0,27.0,54.0,2023.0,1.0,0.0,817.0,8211021.0,243000000.0,817.0
2.0,56.0,79.0,2015.0,1.0,1.0,578.0,6656534.0,405000000.0,578.0
2.0,89.0,88.0,2017.0,0.0,4.0,188.0,8669491.0,531000000.0,188.0
5.0,60.0,62.0,2023.0,1.0,1.0,26.0,8647389.0,366000000.0,26.0
5.0,50.0,38.0,2012.0,1.0,1.0,129.0,9381934.0,264000000.0,129.0
4.0,6.0,67.0,2020.0,1.0,1.0,160.0,9819809.0,219000000.0,160.0
5.0,13.0,84.0,2016.0,0.0,1.0,361.0,6012305.0,291000000.0,361.0
4.0,67.0,32.0,2017.0,0.0,0.0,906.0,5140752.0,297000000.0,906.0
1.0,68.0,36.0,2014.0,0.0,2.0,597.0,9725935.0,312000000.0,597.0
5.0,15.0,47.0,2018.0,1.0,1.0,417.0,8208802.0,186000000.0,417.0
2.0,1.0,81.0,2019.0,0.0,3.0,80.0,6778070.0,246000000.0,80.0
5.0,26.0,0.0,2017.0,1.0,0.0,252.0,5999787.0,78000000.0,252.0
5.0,64.0,17.0,2021.0,0.0,3.0,736.0,7190814.2,243000000.0,736.0
5.0,87.0,48.8,2022.0,1.0,3.0,426.0,6302424.0,498000000.0,426.0
4.0,49.0,90.0,2021.0,1.0,3.0,847.0,7344390.0,417000000.0,847.0
5.0,32.0,15.0,2016.0,1.0,3.0,799.0,6966201.0,141000000.0,799.0
1.0,86.0,79.0,2013.0,1.0,4.0,809.0,7749568.0,495000000.0,809.0
1.0,6.0,47.0,2014.0,1.0,3.0,783.0,7955408.0,159000000.0,783.0
1.0,1.0,69.0,2020.0,0.0,0.0,603.0,9475149.0,210000000.0,603.0
1.0,26.0,28.0,2015.0,0.0,0.0,657.0,7871119.0,162000000.0,657.0
1.0,69.0,17.0,2023.0,0.0,3.0,261.0,8284169.0,258000000.0,261.0
2.0,84.0,77.0,2017.0,1.0,2.6,754.0,9689110.0,483000000.0,754.0
5.0,44.0,51.0,2020.0,0.0,2.0,582.0,6488175.0,285000000.0,582.0
4.0,33.0,5.0,2019.0,0.0,0.0,141.0,7637924.0,114000000.0,141.0
5.0,29.0,2.0,2014.0,1.0,2.0,531.0,9829849.0,93000000.0,531.0
5.0,19.0,98.0,2024.0,0.0,1.0,685.0,9679650.0,351000000.0,685.0
5.0,61.0,97.0,2016.0,0.0,3.0,272.0,6788016.0,474000000.0,272.0
5.0,20.0,89.0,2021.0,1.0,2.0,183.0,9519096.0,327000000.0,183.0
4.0,77.0,10.0,2022.0,1.0,1.0,16.0,8410188.0,261000000.0,16.0
4.0,52.0,85.0,2018.0,1.0,2.0,464.0,8632161.0,411000000.0,464.0
2.0,43.0,89.0,2021.0,0.0,1.0,326.0,6671251.0,396000000.0,326.0
1.0,55.0,48.0,2013.0,1.0,4.0,875.0,8108559.0,309000000.0,875.0
2.0,77.0,16.0,2017.0,1.0,4.0,589.0,5388927.0,279000000.0,589.0
4.0,1.0,57.0,2022.0,0.0,1.0,544.0,6728763.0,174000000.0,544.0
4.0,89.0,2.0,2015.0,1.0,2.0,433.0,6068645.0,273000000.0,433.0
5.0,5.0,22.0,2023.0,0.0,0.0,538.0,7633079.0,81000000.0,538.0
1.0,14.0,68.0,2018.0,0.0,4.0,816.0,8699476.0,246000000.0,816.0
4.0,44.0,79.0,2019.0,1.0,4.0,908.0,5131162.0,255000000.0,908.0
1.0,66.0,62.0,2019.0,0.0,0.0,290.0,6410284.0,384000000.0,290.0
1.0,28.0,4.0,2019.0,0.0,1.0,57.0,7730048.0,96000000.0,57.0
2.0,46.0,8.0,2020.0,0.0,2.0,220.0,7551957.0,162000000.0,220.0
2.0,58.0,25.0,2020.0,0.0,4.0,541.0,9094514.0,249000000.0,541.0
2.0,29.0,57.0,2017.0,1.0,3.0,898.0,8574317.0,258000000.0,898.0
5.0,10.0,46.0,2015.0,0.0,3.0,184.0,6143036.0,168000000.0,184.0
2.0,27.0,71.0,2016.0,0.0,1.0,191.0,8319278.0,294000000.0,191.0
5.0,19.0,8.0,2013.0,0.0,3.0,491.0,8791400.0,81000000.0,491.0
5.0,69.0,11.0,2021.0,0.0,3.0,679.0,7123461.0,240000000.0,679.0
1.0,49.0,97.0,2021.0,1.0,1.4,158.0,8495703.0,438000000.0,158.0
2.0,35.0,2.0,2023.0,1.0,0.0,619.0,6497738.0,111000000.0,619.0
5.0,67.0,94.0,2021.0,1.0,1.0,126.0,9010171.0,350400000.0,126.0
5.0,46.0,99.0,2014.0,0.0,0.0,375.0,7628595.0,435000000.0,375.0
2.0,88.0,3.0,2014.0,0.0,0.0,841.0,7946409.0,273000000.0,841.0
2.0,44.0,88.0,2013.0,1.0,4.0,736.0,9628643.0,396000000.0,736.0
2.0,12.0,96.0,2023.0,0.0,0.0,614.0,6641788.0,324000000.0,614.0
1.0,93.0,81.0,2016.0,0.0,0.0,366.0,6878570.0,522000000.0,366.0
2.0,34.0,1.0,2020.0,0.0,3.0,892.0,9364541.0,105000000.0,892.0
1.0,13.0,68.0,2021.0,1.0,4.0,190.0,9715632.0,243000000.0,190.0
2.0,71.0,33.0,2022.0,1.0,3.0,307.0,7770062.0,312000000.0,307.0
1.0,95.0,48.0,2013.0,0.0,0.0,971.0,8773761.0,429000000.0,971.0
5.0,38.0,2.0,2014.0,1.0,3.0,856.0,6447704.0,120000000.0,856.0
4.0,88.0,88.0,2022.0,1.0,2.0,462.0,8267006.0,528000000.0,462.0
2.0,28.0,82.0,2022.0,1.0,2.0,428.0,6919738.0,330000000.0,428.0
4.0,18.0,72.0,2014.0,0.0,2.0,425.0,8370821.0,270000000.0,425.0
4.0,13.0,23.0,2015.0,1.0,2.0,433.0,5741632.0,108000000.0,433.0
4.0,86.0,32.0,2024.0,1.0,4.0,923.0,5265170.0,354000000.0,923.0
4.0,46.0,14.0,2021.0,1.0,2.0,125.0,5538639.0,180000000.0,494.2
1.0,74.0,81.0,2013.0,1.0,1.0,628.0,7823578.0,465000000.0,628.0
4.0,85.0,16.0,2020.0,0.0,0.0,471.0,7576013.0,303000000.0,471.0
4.0,18.0,26.0,2019.0,1.0,0.0,67.0,9679928.0,132000000.0,67.0
2.0,65.6,97.0,2013.0,1.0,1.0,940.0,5003346.0,414000000.0,940.0
6.0,56.0,24.0,2015.0,1.0,4.0,736.0,6700354.0,240000000.0,736.0
1.0,46.4,80.0,2013.0,1.0,1.0,911.0,9131065.0,504000000.0,911.0
4.0,73.0,12.0,2016.0,1.0,0.0,388.0,7672398.0,255000000.0,388.0
1.0,62.0,87.0,2018.0,1.0,1.0,29.0,9567139.0,447000000.0,29.0
4.0,43.0,50.0,2021.0,0.0,1.0,716.0,9146625.0,279000000.0,716.0
2.0,14.0,80.0,2018.0,1.0,0.0,263.0,5834656.0,282000000.0,263.0
1.0,84.0,10.0,2019.0,0.0,4.0,214.0,9718515.0,282000000.0,214.0
5.0,32.0,93.0,2012.0,1.0,2.0,267.0,7566020.0,375000000.0,267.0
4.0,12.0,45.0,2014.0,0.0,1.0,750.0,8419185.0,171000000.0,750.0
1.0,36.0,75.0,2019.0,0.0,2.2,109.0,5545976.0,333000000.0,109.0
2.0,97.0,5.0,2018.0,0.0,0.0,570.0,7709862.0,306000000.0,570.0
5.0,55.0,77.0,2022.0,1.0,4.0,628.0,5723432.0,396000000.0,628.0
2.0,66.0,7.0,2016.0,0.0,1.0,837.0,8190561.0,219000000.0,837.0
4.0,10.0,87.0,2013.0,0.0,0.0,844.0,6471094.0,291000000.0,844.0
1.0,14.0,30.0,2020.0,1.0,4.0,259.0,6702422.0,132000000.0,259.0
2.0,37.0,5.0,2014.0,1.0,0.0,915.0,5823831.0,126000000.0,915.0
1.0,49.0,0.0,2024.0,1.0,2.0,899.0,8934805.0,147000000.0,899.0
2.0,67.0,51.0,2018.0,0.0,4.0,525.0,8914057.0,354000000.0,525.0
1.0,55.0,84.0,2022.0,1.0,3.0,962.0,7198049.0,417000000.0,962.0
2.0,31.0,60.0,2024.0,0.0,1.0,893.0,7228602.0,273000000.0,893.0
4.0,8.0,40.0,2022.0,1.0,1.8,584.0,8908734.0,144000000.0,584.0
4.0,49.0,37.0,2016.0,1.0,0.0,985.0,7206985.0,258000000.0,447.6
2.0,5.0,29.0,2017.0,0.0,3.0,219.0,9383094.0,102000000.0,219.0
2.0,7.0,36.0,2023.0,1.0,4.0,165.0,7471499.0,129000000.0,165.0
1.0,97.0,30.0,2022.0,1.0,2.0,332.0,5422626.0,381000000.0,332.0
4.0,33.0,66.0,2017.0,1.0,3.0,146.0,7589013.0,297000000.0,146.0
2.0,53.0,72.0,2018.0,1.0,2.0,246.0,5468646.0,375000000.0,246.0
1.0,86.0,20.0,2019.0,1.0,4.0,442.0,6687504.0,318000000.0,442.0
1.0,64.0,39.0,2021.0,1.0,4.0,115.0,5358485.0,309000000.0,115.0
5.0,23.0,84.0,2014.0,1.0,0.0,683.0,6155220.0,321000000.0,683.0
1.0,80.0,82.0,2019.0,0.0,3.0,990.0,5373893.0,486000000.0,990.0
1.0,17.0,75.0,2016.0,0.0,2.0,168.0,7056277.0,276000000.0,168.0
4.0,54.0,48.0,2024.0,1.0,2.0,420.0,8069508.0,306000000.0,420.0
2.0,45.0,93.0,2022.0,0.0,3.0,899.0,5985353.0,414000000.0,899.0
0.0,79.0,92.0,2016.0,0.0,2.0,800.0,5733506.0,513000000.0,800.0
4.0,54.0,46.0,2024.0,0.0,0.0,804.0,9308288.0,300000000.0,804.0
5.0,90.0,51.0,2024.0,0.0,2.0,146.0,9830698.0,423000000.0,146.0
4.0,32.0,52.0,2016.0,1.0,3.0,714.0,7270738.0,252000000.0,714.0
4.0,90.0,40.0,2023.0,1.0,1.0,910.0,8740077.0,390000000.0,910.0
1.0,22.0,58.0,2024.0,1.0,2.0,382.0,7652241.0,240000000.0,382.0
2.0,49.0,86.0,2015.0,0.0,3.0,856.0,7171495.0,405000000.0,856.0
5.0,44.0,48.0,2022.0,0.0,3.0,715.0,7121627.0,276000000.0,715.0
2.0,23.0,10.0,2022.0,1.0,0.0,823.0,7059373.0,99000000.0,823.0
1.0,45.0,98.0,2018.0,0.0,1.0,462.0,6709803.0,429000000.0,462.0
1.0,68.0,98.0,2016.0,1.0,1.0,808.0,8711147.0,498000000.0,808.0
4.0,67.0,29.0,2019.0,0.6,2.0,64.0,8249608.0,288000000.0,64.0
2.0,69.0,51.0,2022.0,0.0,0.0,532.0,6432964.0,360000000.0,532.0
2.0,38.0,14.0,2013.0,1.0,0.0,886.0,6151957.0,156000000.0,886.0
2.0,6.0,28.0,2018.0,0.0,2.0,22.0,8838072.0,102000000.0,22.0
1.0,55.0,82.0,2017.0,1.0,4.0,556.0,9808254.0,411000000.0,556.0
4.0,87.0,75.0,2016.0,1.0,0.0,285.0,8804749.0,486000000.0,285.0
2.0,14.0,19.0,2020.0,0.0,4.0,944.0,9474453.0,99000000.0,944.0
1.0,58.0,75.0,2018.0,1.0,2.0,465.0,9571773.0,399000000.0,465.0
1.0,86.0,82.0,2024.0,1.0,3.0,553.0,9871751.0,504000000.0,553.0
1.0,46.0,56.0,2013.0,0.0,2.0,720.0,6571413.0,306000000.0,720.0
5.0,65.0,83.0,2021.0,1.0,0.0,469.0,5861535.0,444000000.0,469.0
5.0,14.0,87.0,2014.0,0.0,3.0,390.0,7025573.0,303000000.0,390.0
4.0,71.0,39.0,2022.0,0.0,0.0,462.0,6425268.0,330000000.0,462.0
4.0,81.0,54.0,2013.0,0.0,1.0,252.0,7468464.0,405000000.0,252.0
2.0,82.0,38.0,2013.0,0.0,1.0,571.0,7936121.0,360000000.0,571.0
2.0,38.0,35.0,2014.8,0.0,4.0,17.0,5875529.0,219000000.0,17.0
2.0,80.0,22.0,2014.0,0.0,4.0,872.0,6619701.0,306000000.0,872.0
4.0,96.0,73.0,2022.0,0.0,4.0,617.0,5467658.0,507000000.0,617.0
5.0,86.0,2.0,2024.0,1.0,0.0,421.0,7118027.0,264000000.0,421.0
4.0,70.0,52.0,2016.0,1.0,0.0,543.0,9507429.0,366000000.0,543.0
2.0,9.0,63.0,2015.0,0.0,0.0,506.0,7527004.0,216000000.0,506.0
1.0,53.0,27.0,2022.0,1.0,3.0,199.0,8555086.0,240000000.0,199.0
5.0,94.0,38.2,2017.0,0.0,4.0,70.0,9413207.0,549000000.0,70.0
2.0,15.0,72.0,2015.0,1.0,2.0,993.0,6339162.0,261000000.0,993.0
1.0,92.0,49.0,2012.0,0.0,4.0,379.0,6153466.0,423000000.0,379.0
4.0,7.0,8.0,2015.0,1.0,1.0,484.0,7804507.0,45000000.0,484.0
5.0,98.0,90.0,2022.0,0.0,4.0,421.0,6205768.0,564000000.0,421.0
4.0,27.0,86.0,2019.0,1.0,3.0,464.0,9490273.0,339000000.0,464.0
2.0,19.0,48.0,2021.0,1.0,0.0,310.0,6598470.0,201000000.0,310.0
4.0,53.0,28.0,2018.0,1.0,1.0,868.0,6074407.0,243000000.0,868.0
5.0,43.0,43.0,2022.0,1.0,1.0,944.0,9605669.0,258000000.0,944.0
2.0,59.0,19.0,2018.0,1.0,4.0,619.0,6680941.0,234000000.0,619.0
4.0,60.0,64.0,2015.0,0.0,2.0,372.0,8335976.0,372000000.0,372.0
1.0,0.0,14.0,2018.0,1.0,1.0,800.0,7807427.0,42000000.0,800.0
5.0,39.0,87.0,2018.0,0.0,1.0,380.0,9289816.0,378000000.0,380.0
2.0,18.0,96.0,2012.0,0.0,0.0,472.0,9411305.0,342000000.0,472.0
1.0,86.0,26.0,2014.0,1.0,0.0,864.0,6749265.0,336000000.0,864.0
1.0,45.0,44.0,2024.0,0.0,4.0,909.0,9760622.0,267000000.0,909.0
2.0,82.0,24.0,2021.0,0.0,1.0,422.0,9653287.0,318000000.0,422.0
1.0,10.0,24.0,2019.0,1.0,3.0,541.0,9966565.0,102000000.0,541.0
5.0,82.0,52.0,2013.0,1.0,2.0,151.0,7544011.0,402000000.0,151.0
4.0,51.0,53.0,2013.0,0.0,0.0,694.0,7981575.0,312000000.0,694.0
5.0,27.0,84.0,2024.0,0.0,3.0,209.0,8929157.0,333000000.0,209.0
5.0,21.0,14.0,2022.0,1.0,3.0,398.0,7615997.0,105000000.0,398.0
5.0,68.0,21.0,2023.0,1.0,0.0,627.0,7018677.0,267000000.0,627.0
5.0,72.0,71.0,2023.0,0.0,3.0,102.0,5858367.0,429000000.0,102.0
5.0,34.0,72.0,2014.0,0.0,2.0,26.0,9968990.0,318000000.0,26.0
2.0,62.0,18.0,2021.0,1.0,3.0,470.0,9980853.0,240000000.0,470.0
5.0,95.0,86.0,2024.0,0.0,3.0,541.0,8907255.0,543000000.0,541.0
1.0,31.0,18.0,2013.0,1.0,4.0,704.0,7856097.0,147000000.0,704.0
1.0,3.0,82.0,2022.0,1.0,2.8,45.0,6035424.0,255000000.0,45.0
4.0,56.0,11.0,2020.0,0.0,4.0,209.0,9435447.0,201000000.0,209.0
2.0,51.0,69.0,2018.0,1.0,4.0,527.0,8353554.0,360000000.0,527.0
1.0,22.0,52.0,2020.0,0.0,2.0,654.0,7125004.0,222000000.0,654.0
2.0,69.0,80.0,2016.0,0.0,1.0,464.0,5899215.0,447000000.0,464.0
1.0,42.0,40.0,2017.0,1.0,1.0,961.0,7227336.0,246000000.0,961.0
5.0,99.0,60.0,2020.0,0.0,4.0,599.0,7550522.0,477000000.0,599.0
2.0,47.0,65.0,2023.0,1.0,4.0,145.0,9545726.0,336000000.0,613.2
5.0,89.0,11.0,2016.0,1.0,4.0,395.0,9306368.0,300000000.0,395.0
5.0,32.0,76.0,2016.0,1.0,0.0,924.0,6924261.0,324000000.0,924.0
1.0,71.0,97.0,2018.0,1.0,2.0,405.0,5725618.0,504000000.0,405.0
1.0,55.0,21.0,2015.0,0.0,0.0,308.0,6657925.0,228000000.0,308.0
5.0,94.0,50.0,2017.0,1.0,0.0,855.0,5499906.0,432000000.0,855.0
4.0,41.0,76.0,2016.0,0.0,0.0,889.0,8535621.0,351000000.0,889.0
4.0,63.0,60.0,2020.0,0.0,1.0,334.0,6487748.0,369000000.0,334.0
4.0,6.0,48.0,2018.0,0.0,1.0,535.0,8862004.0,162000000.0,535.0
1.0,85.0,26.0,2013.0,0.0,2.0,410.0,6940257.0,333000000.0,410.0
4.0,0.0,64.0,2012.0,1.0,1.0,120.0,8621608.0,192000000.0,120.0
5.0,83.0,11.0,2014.0,1.0,2.0,49.0,9404614.0,282000000.0,49.0
2.0,20.0,55.0,2017.0,1.0,3.0,557.0,8510016.0,225000000.0,557.0
2.0,62.0,2.0,2023.0,1.0,4.0,64.0,8818462.0,192000000.0,64.0
1.0,43.0,47.6,2020.0,1.0,0.0,120.0,7154513.0,174000000.0,120.0
1.0,53.0,31.0,2015.0,1.0,2.0,262.0,9881247.0,252000000.0,262.0
5.0,20.0,66.0,2024.0,1.0,3.0,27.0,7198563.0,258000000.0,27.0
5.0,92.0,2.0,2016.0,0.0,0.0,251.0,5675890.0,282000000.0,251.0
1.0,57.0,56.0,2014.0,1.0,1.0,848.0,5559479.0,339000000.0,848.0
2.0,26.0,24.0,2014.0,1.0,0.0,19.0,7000398.0,150000000.0,19.0
4.0,54.0,57.0,2019.0,0.0,2.0,428.0,6022314.0,333000000.0,428.0
4.0,29.0,1.0,2012.0,0.0,1.0,79.0,7416915.0,90000000.0,79.0
1.0,7.0,85.0,2024.0,0.0,3.0,502.0,9923529.0,276000000.0,502.0
2.0,7.0,2.0,2014.0,0.0,3.0,195.0,6833236.0,27000000.0,195.0
5.0,88.0,43.0,2016.0,1.0,2.0,291.0,5321185.0,393000000.0,291.0
2.0,57.0,94.0,2018.0,1.0,1.0,281.0,7997511.0,453000000.0,281.0
1.0,75.0,1.0,2022.0,0.0,4.0,863.0,9969000.0,228000000.0,863.0
1.0,79.0,75.0,2017.0,1.0,1.0,687.0,7599013.0,462000000.0,687.0
5.0,43.0,95.0,2018.0,0.0,4.0,200.0,6450039.0,414000000.0,200.0
1.0,26.0,76.0,2014.0,1.0,0.0,55.0,7788172.0,306000000.0,55.0
5.0,57.0,18.0,2021.0,0.0,1.0,418.0,8804447.0,225000000.0,418.0
1.0,78.0,64.0,2022.0,0.0,4.0,578.0,8986942.0,426000000.0,578.0
1.0,29.0,45.0,2018.0,0.0,0.0,409.0,7330487.0,222000000.0,409.0
2.0,69.0,70.0,2016.0,0.0,4.0,239.0,7501535.0,417000000.0,239.0
2.0,72.0,70.0,2021.0,0.0,0.0,762.0,6835270.0,426000000.0,762.0
4.0,97.0,78.0,2020.0,0.0,3.0,152.0,7202452.0,525000000.0,152.0
4.0,9.0,69.0,2024.0,1.0,3.0,361.0,9372316.0,234000000.0,361.0
5.0,24.0,10.0,2021.0,1.0,1.0,217.0,8304329.0,102000000.0,217.0
4.0,56.0,91.0,2012.0,0.0,1.0,538.0,9047966.0,441000000.0,429.4
5.0,7.0,53.0,2013.0,1.0,3.0,397.0,7115728.0,180000000.0,397.0
4.0,89.0,70.0,2019.0,0.0,4.0,906.0,5245738.0,477000000.0,906.0
4.0,5.0,41.0,2020.0,1.0,0.0,488.0,7692781.0,138000000.0,488.0
1.0,16.0,99.0,2018.0,1.0,4.0,115.0,7946014.0,345000000.0,115.0
1.0,44.0,95.0,2012.0,1.0,1.0,429.0,5979453.0,417000000.0,429.0
2.0,86.0,48.0,2014.0,1.0,4.0,409.0,8139637.0,402000000.0,409.0
2.0,95.0,50.0,2022.0,1.0,3.0,552.0,7878113.0,435000000.0,552.0
5.0,6.0,38.0,2012.0,0.0,1.0,59.0,5613263.0,132000000.0,59.0
5.0,40.0,76.0,2016.0,1.0,2.0,324.0,5496589.0,348000000.0,324.0
4.0,73.0,31.0,2016.0,0.0,3.0,902.0,8143943.0,312000000.0,902.0
2.0,36.0,15.0,2019.0,1.0,1.0,877.0,5633241.0,153000000.0,877.0
4.0,28.0,65.0,2024.0,0.0,1.0,644.0,9906951.0,279000000.0,644.0
3.4,88.0,25.0,2019.0,1.0,3.0,421.0,7915373.0,339000000.0,421.0
5.0,18.0,50.0,2016.0,1.0,1.0,677.0,8969558.0,204000000.0,677.0
