jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,biaya_karyawan,jumlah_pelanggan
2.0,65.0,60.0,2009.0,0.0,0.0,938.0,9065052.0,375000000.0,938.0
4.0,15.0,51.0,2000.0,1.0,0.0,393.0,7835835.0,198000000.0,393.0
2.0,68.0,54.0,2005.0,0.0,3.0,159.0,7948895.6,366000000.0,159.0
4.0,17.0,51.0,2006.0,1.0,3.0,802.0,8619379.0,204000000.0,802.0
2.0,70.0,44.0,2008.0,1.0,3.0,997.0,6837061.0,342000000.0,997.0
1.0,47.0,62.0,2008.0,1.0,1.0,993.0,5275144.0,327000000.0,993.0
4.0,41.0,60.0,2011.0,1.0,2.0,866.0,7227478.0,303000000.0,866.0
1.0,77.0,74.0,2007.0,0.0,3.0,356.0,6483883.0,453000000.0,356.0
4.0,26.0,29.0,2005.0,1.0,2.0,964.0,8229953.0,165000000.0,964.0
1.0,27.0,23.0,2012.0,0.0,3.0,578.0,9668594.0,150000000.0,578.0
2.0,56.0,84.0,2002.0,0.0,0.0,475.0,7441333.0,420000000.0,475.0
4.0,4.0,19.0,2012.0,1.0,2.0,716.0,9793917.0,69000000.0,716.0
1.0,8.0,74.0,2001.0,0.0,1.0,271.0,5909285.0,246000000.0,271.0
4.0,24.0,21.0,2012.0,0.0,1.4,591.0,7240879.0,135000000.0,591.0
2.0,92.0,42.0,2009.0,1.0,4.0,394.0,5801017.0,402000000.0,394.0
2.0,18.0,63.0,2009.0,1.0,0.0,289.0,5787094.0,243000000.0,289.0
5.0,41.0,7.0,2008.0,0.0,4.0,330.0,7382203.0,144000000.0,330.0
1.0,60.0,78.0,2001.0,1.0,2.0,194.0,5607350.0,414000000.0,194.0
4.0,39.0,68.0,2004.0,0.0,0.0,996.0,8229552.0,321000000.0,996.0
1.0,87.0,92.0,2001.0,0.0,4.0,278.0,9509916.0,537000000.0,278.0
5.0,74.0,36.0,2000.0,0.0,3.0,943.0,8082427.0,330000000.0,943.0
2.0,89.0,75.0,2008.0,1.0,3.0,628.0,5702059.0,492000000.0,628.0
4.0,46.0,3.0,2002.0,0.0,0.0,594.0,6610921.0,147000000.0,594.0
5.0,35.0,86.0,2004.0,1.0,0.0,688.0,5347721.0,363000000.0,688.0
1.0,50.0,44.0,2008.0,1.0,0.0,537.0,6746253.0,282000000.0,537.0
4.0,86.0,8.0,2005.0,1.0,0.0,932.0,7013493.0,282000000.0,932.0
1.0,32.0,88.0,2003.0,0.0,4.0,863.0,7666076.0,360000000.0,863.0
5.0,55.0,25.0,2009.0,0.0,4.0,765.0,8744883.0,240000000.0,765.0
1.0,58.0,28.0,2005.0,1.0,3.0,720.0,8201588.0,258000000.0,720.0
5.0,28.0,34.0,2007.0,0.0,4.0,449.0,7165064.0,186000000.0,449.0
1.0,42.0,8.0,2005.0,0.0,2.0,672.0,7583792.0,150000000.0,672.0
5.0,51.0,16.0,2000.0,0.0,2.0,967.0,5502592.0,201000000.0,967.0
5.0,34.2,18.0,2009.0,1.0,4.0,783.0,5319642.0,321000000.0,783.0
4.0,43.0,57.0,2005.0,0.0,0.0,880.0,9430358.0,300000000.0,880.0
4.0,79.0,72.0,2004.0,1.0,2.0,381.0,7717826.0,453000000.0,381.0
1.0,65.0,20.0,2004.0,1.0,4.0,816.0,5344827.0,255000000.0,816.0
5.0,66.0,72.0,2007.0,0.0,4.0,564.4,9330080.0,414000000.0,803.0
1.0,72.0,3.0,2008.0,1.0,1.0,304.0,6680327.0,225000000.0,304.0
2.0,13.0,38.0,2011.0,0.0,0.0,827.0,5893108.0,102000000.0,827.0
1.0,87.0,68.0,2006.0,1.0,0.0,424.0,5647040.0,465000000.0,424.0
2.0,40.0,75.0,2004.0,0.0,2.0,541.0,5545884.0,345000000.0,541.0
4.0,4.0,42.0,2003.0,0.0,3.0,839.0,8190460.0,138000000.0,839.0
5.0,51.0,6.0,2002.0,0.0,1.0,444.0,6313397.0,171000000.0,444.0
2.0,52.0,88.0,2010.4,0.0,2.0,271.0,8965538.0,420000000.0,271.0
4.0,72.0,6.0,2001.0,0.0,2.0,395.0,9544664.0,234000000.0,395.0
1.0,93.0,97.0,2006.0,0.0,1.0,919.0,7175181.0,570000000.0,919.0
5.0,80.0,54.0,2004.0,1.0,2.0,961.0,9763670.0,402000000.0,961.0
5.0,79.0,11.0,2005.0,0.0,2.0,994.0,6344692.0,270000000.0,994.0
1.0,27.0,51.0,2004.0,0.0,1.0,525.0,8422728.0,234000000.0,525.0
5.0,1.0,58.0,2006.0,1.0,1.0,542.0,8510376.0,177000000.0,542.0
5.0,70.0,57.0,2005.0,1.0,1.0,483.0,7998127.0,381000000.0,483.0
2.0,41.0,76.0,2008.0,0.0,2.0,473.0,9289368.0,351000000.0,473.0
4.0,94.0,12.0,2001.0,0.0,3.0,420.0,5511085.0,318000000.0,420.0
4.0,36.0,24.0,2004.0,1.0,2.0,89.0,6222800.0,180000000.0,89.0
1.0,7.0,47.0,2002.0,1.0,1.0,219.0,6541741.0,162000000.0,219.0
2.0,13.0,27.0,2012.0,1.0,2.0,638.0,7420328.0,120000000.0,638.0
2.0,34.0,5.0,2012.0,1.0,0.0,646.0,5924702.0,117000000.0,646.0
4.0,57.0,93.0,2011.0,0.0,1.0,782.0,9783747.0,450000000.0,782.0
2.0,85.0,28.0,2006.0,1.0,3.0,43.0,5608126.8,339000000.0,43.0
2.0,74.0,99.0,2006.0,1.0,3.0,269.0,7097587.0,519000000.0,269.0
5.0,89.0,60.0,2006.0,1.0,4.0,219.0,7871449.0,447000000.0,219.0
1.0,41.0,43.0,2010.0,0.0,1.0,211.0,5633880.0,252000000.0,211.0
5.0,27.0,95.0,2003.0,1.0,0.0,36.0,6621004.0,366000000.0,36.0
4.0,39.0,42.0,2011.0,0.0,2.0,946.0,8752226.0,243000000.0,946.0
1.0,52.0,92.0,2004.0,0.0,4.0,951.0,5917034.0,432000000.0,951.0
2.0,83.0,9.0,2005.0,1.0,0.0,595.0,8172841.0,276000000.0,595.0
4.0,20.0,26.0,2010.0,1.0,3.0,503.0,7020024.0,138000000.0,503.0
4.0,9.0,94.0,2000.0,1.0,0.0,411.0,9964449.0,249000000.0,411.0
2.0,1.0,5.0,2007.0,0.0,0.0,243.0,8472112.0,18000000.0,243.0
2.0,42.0,57.0,2012.0,1.0,2.0,636.0,8772884.0,297000000.0,636.0
2.0,33.0,23.0,2005.0,0.0,1.0,433.0,7253793.0,168000000.0,433.0
0.0,37.0,75.0,2008.0,1.0,0.0,64.0,5983839.0,336000000.0,64.0
1.0,67.0,4.0,2004.0,1.0,0.0,534.0,6914232.0,213000000.0,534.0
2.0,53.0,96.0,2001.0,0.0,0.0,359.0,6542402.0,447000000.0,359.0
2.0,57.0,92.0,2000.0,1.0,3.0,717.0,9370773.0,447000000.0,717.0
2.0,5.0,62.0,2001.0,1.0,0.0,425.0,8005030.0,201000000.0,425.0
1.0,53.0,26.0,2008.0,0.0,1.0,101.0,5711709.0,237000000.0,101.0
5.0,17.0,21.0,2008.0,1.0,4.0,161.0,7106092.0,114000000.0,161.0
1.0,80.0,93.0,2005.0,0.0,1.0,329.0,6250305.0,519000000.0,329.0
1.0,34.0,35.0,2011.0,0.0,3.0,421.0,7436003.0,207000000.0,421.0
4.0,99.0,32.0,2004.0,1.0,3.0,844.0,8274931.0,393000000.0,844.0
1.0,55.0,18.0,2011.0,0.0,0.0,479.0,9090002.0,219000000.0,479.0
1.0,18.0,2.0,2008.0,1.0,1.0,986.0,7760428.0,60000000.0,986.0
1.0,13.0,17.0,2000.0,1.0,3.0,467.0,9556220.0,90000000.0,467.0
2.0,89.0,81.0,2005.0,1.0,2.0,339.0,7780480.0,510000000.0,339.0
5.0,88.0,30.0,2006.0,1.0,3.0,229.0,9817763.0,354000000.0,229.0
4.0,61.0,7.0,2010.0,1.0,3.0,60.0,6431599.0,204000000.0,60.0
2.0,20.0,17.0,2007.0,1.0,4.0,762.0,8298765.0,111000000.0,762.0
4.0,72.0,77.0,2009.0,1.0,0.0,508.0,6705062.0,447000000.0,508.0
1.0,48.0,20.0,2000.0,0.0,3.0,918.0,9769131.0,204000000.0,918.0
2.0,33.0,83.0,2008.0,0.0,4.0,643.0,9405534.0,348000000.0,643.0
5.0,18.0,49.0,2007.0,0.0,0.0,502.0,6289387.0,201000000.0,502.0
2.0,15.0,99.0,2010.0,1.0,4.0,344.0,8122004.0,342000000.0,494.4
1.0,71.0,22.0,2009.0,0.0,0.0,280.0,7151244.0,279000000.0,280.0
2.0,39.0,1.0,2009.0,0.0,3.0,509.6,7166752.0,120000000.0,150.0
2.0,38.0,35.0,2010.0,1.0,1.0,718.0,8603937.0,219000000.0,718.0
2.0,12.0,71.0,2011.0,1.0,4.0,966.0,7437506.0,249000000.0,966.0
1.0,27.0,30.0,2000.0,0.0,3.0,905.0,5192294.0,171000000.0,905.0
1.0,19.0,20.0,2009.0,1.0,2.0,479.0,5642800.0,117000000.0,479.0
5.0,11.0,4.0,2010.0,1.0,2.0,516.0,9842547.0,45000000.0,516.0
1.0,33.0,14.0,2005.0,0.0,4.0,979.0,5957089.0,141000000.0,979.0
1.0,74.0,86.0,2006.0,1.0,2.0,10.0,6505337.0,480000000.0,10.0
1.0,7.0,83.0,2002.0,0.0,2.0,193.0,8370723.0,270000000.0,193.0
1.0,35.0,56.0,2001.0,0.0,0.0,689.0,6161850.0,273000000.0,689.0
4.0,19.0,26.0,2000.0,1.0,1.0,454.0,7239118.0,135000000.0,454.0
2.0,8.0,45.0,2007.0,1.0,0.0,125.0,5878491.0,159000000.0,125.0
2.0,94.0,18.0,2003.0,1.0,0.0,679.0,6430765.0,336000000.0,679.0
2.0,25.0,18.0,2000.0,1.0,0.0,301.0,9934018.0,129000000.0,301.0
5.0,46.0,29.0,2007.0,0.0,0.0,588.0,9397522.0,225000000.0,588.0
4.0,68.0,68.0,2001.0,1.0,2.0,772.0,5648205.0,408000000.0,772.0
1.0,21.0,90.0,2009.0,0.0,1.0,640.0,9157213.0,333000000.0,640.0
1.0,17.0,46.0,2006.0,0.0,4.0,871.0,8136758.0,189000000.0,871.0
5.0,5.0,75.0,2002.0,1.0,2.0,944.0,9423753.0,240000000.0,944.0
1.0,20.0,0.0,2005.0,1.0,0.0,112.0,7143087.0,60000000.0,112.0
4.0,86.0,0.0,2005.0,1.0,2.0,966.0,7590177.0,258000000.0,966.0
2.0,35.0,93.0,2004.0,1.0,1.0,598.0,5226158.0,384000000.0,598.0
2.0,15.0,66.4,2000.0,0.0,0.0,182.0,8312299.0,111000000.0,182.0
2.0,2.0,76.0,2001.0,1.0,0.0,837.0,7603834.0,234000000.0,837.0
2.0,28.0,2.0,2001.0,0.0,4.0,672.0,5894410.0,90000000.0,672.0
5.0,2.0,15.0,2011.0,1.0,1.0,670.0,8722615.0,51000000.0,670.0
1.0,57.0,24.0,2002.0,0.0,3.0,589.0,8574777.0,243000000.0,589.0
1.0,38.0,22.0,2001.0,1.0,4.0,588.0,8010330.0,180000000.0,588.0
4.0,72.0,30.0,2004.0,0.0,3.0,377.0,9372675.0,306000000.0,377.0
4.0,45.0,70.0,2005.0,0.0,3.0,253.0,6302940.0,345000000.0,253.0
2.0,50.0,30.0,2006.0,1.0,0.0,686.0,5315568.0,240000000.0,686.0
4.0,39.0,70.0,2008.0,1.0,2.0,793.0,7701196.0,327000000.0,793.0
1.0,18.0,12.0,2011.0,0.0,2.0,996.0,8499916.0,90000000.0,996.0
1.0,88.0,75.0,2006.0,1.0,1.0,475.0,9324763.0,489000000.0,475.0
2.0,20.0,79.0,2011.0,1.0,2.0,457.0,9987234.0,297000000.0,457.0
2.0,4.0,17.0,2010.0,0.0,4.0,401.0,8538237.0,63000000.0,401.0
2.0,98.0,48.0,2002.0,1.0,4.0,443.0,5827905.0,438000000.0,443.0
1.0,58.0,41.0,2005.0,1.0,3.0,606.0,8843623.0,297000000.0,606.0
1.0,27.0,37.0,2010.0,0.0,3.0,695.0,8749470.8,192000000.0,695.0
5.0,89.0,75.0,2000.0,0.0,3.0,344.0,8109623.0,492000000.0,344.0
2.0,24.0,91.0,2003.0,0.0,0.0,873.0,6348264.0,345000000.0,873.0
2.0,21.0,45.0,2001.0,1.0,2.0,941.0,5380944.0,198000000.0,941.0
1.0,45.0,12.0,2003.0,1.0,1.0,183.0,9873611.0,171000000.0,183.0
1.0,22.0,89.0,2008.8,1.0,4.0,414.0,7864195.0,333000000.0,414.0
1.0,41.0,74.0,2009.0,0.0,0.0,549.0,8104294.0,345000000.0,549.0
4.0,64.0,28.0,2012.0,0.0,3.0,777.0,6597578.0,276000000.0,777.0
2.0,65.0,45.0,2009.0,0.0,3.0,869.0,7489231.0,330000000.0,869.0
1.0,67.4,41.0,2012.0,0.0,2.0,533.0,7185930.0,360000000.0,533.0
5.0,76.0,98.0,2006.0,1.0,0.0,616.0,5391499.0,522000000.0,616.0
4.0,43.0,7.0,2009.0,1.0,0.0,980.0,8798219.0,150000000.0,980.0
2.0,9.0,59.0,2000.0,0.0,4.0,658.0,7952270.0,204000000.0,658.0
4.0,13.0,93.0,2006.0,0.0,4.0,298.0,5494103.0,318000000.0,298.0
2.0,18.0,33.0,2002.0,0.0,1.0,969.0,8482108.0,153000000.0,969.0
4.0,28.0,3.0,2012.0,1.0,1.0,978.0,9427141.0,93000000.0,978.0
1.0,27.0,13.0,2001.0,1.0,4.0,497.0,9054545.0,120000000.0,497.0
1.0,80.0,84.0,2007.0,0.0,3.0,486.0,7238588.0,492000000.0,486.0
1.0,68.0,20.0,2009.0,0.0,1.0,542.0,7219837.0,264000000.0,542.0
4.0,85.0,6.0,2004.0,0.0,0.0,107.0,5584885.0,273000000.0,107.0
1.0,33.0,94.0,2005.0,0.0,1.0,307.0,8305877.0,381000000.0,307.0
2.0,80.0,84.0,2002.0,0.0,2.0,633.0,5058280.0,492000000.0,633.0
2.0,10.0,32.0,2012.0,1.0,0.0,626.0,5894294.0,126000000.0,626.0
1.0,67.0,84.0,2003.0,0.0,4.0,835.0,6987929.0,453000000.0,835.0
4.0,85.0,99.0,2004.0,0.0,3.0,651.0,5856895.0,552000000.0,651.0
4.0,96.0,12.0,2011.0,0.0,0.0,500.0,5675017.0,324000000.0,500.0
1.0,54.0,10.0,2011.0,0.0,0.0,229.0,5342657.0,192000000.0,229.0
1.0,51.0,2.0,2003.0,1.0,4.0,624.0,7412410.0,159000000.0,624.0
5.0,2.0,57.0,2001.0,0.0,4.0,399.0,8911221.0,177000000.0,399.0
2.0,15.0,91.0,2000.0,1.0,1.0,473.0,5401015.0,318000000.0,473.0
5.0,13.0,0.0,2001.0,0.0,1.0,278.0,6253070.0,39000000.0,278.0
4.0,81.0,57.0,2000.0,0.0,2.0,245.0,8524933.0,414000000.0,245.0
2.0,6.0,90.0,2000.0,0.0,0.0,594.0,8713464.0,288000000.0,594.0
5.0,96.0,71.0,2007.0,0.0,1.0,774.0,7984255.0,501000000.0,774.0
2.0,70.0,60.0,2006.0,0.0,4.0,854.0,9687228.0,390000000.0,854.0
4.0,50.0,76.0,2008.0,0.0,4.0,148.0,8943726.0,378000000.0,148.0
4.0,46.0,93.0,2006.0,0.0,0.0,48.0,8549901.0,417000000.0,48.0
2.0,87.0,41.0,2001.0,0.0,1.0,651.0,7263162.0,384000000.0,651.0
2.0,22.0,45.0,2003.0,0.0,3.0,699.0,8875940.0,201000000.0,699.0
5.0,47.0,91.0,2008.0,1.0,0.0,706.0,7498704.0,414000000.0,706.0
4.0,12.0,67.0,2009.0,0.0,3.0,818.0,6509933.0,237000000.0,818.0
1.0,64.0,93.0,2000.0,1.0,0.0,317.0,9558024.0,471000000.0,317.0
4.0,26.0,11.0,2007.0,1.0,2.0,94.0,6944568.0,111000000.0,94.0
2.0,5.0,51.0,2002.0,0.0,4.0,768.0,8202635.0,168000000.0,768.0
1.0,62.0,91.0,2004.0,1.0,2.0,289.0,8777321.0,459000000.0,289.0
1.0,38.0,25.0,2005.0,1.0,0.0,562.0,9488556.0,189000000.0,562.0
2.0,51.0,99.0,2011.0,1.0,4.0,24.0,8245152.0,450000000.0,24.0
4.0,64.0,51.0,2006.0,0.0,2.0,631.0,5307937.0,345000000.0,631.0
5.0,40.0,76.0,2004.0,0.0,0.0,592.0,5287260.0,348000000.0,592.0
2.0,60.4,42.0,2004.0,0.0,2.0,392.0,6020403.0,402000000.0,392.0
5.0,94.0,98.0,2007.0,1.0,3.0,551.0,7944701.0,576000000.0,551.0
2.0,30.0,46.0,2006.0,1.0,2.0,332.4,9180598.0,228000000.0,154.0
4.0,29.0,89.0,2012.0,1.0,2.0,836.0,6397846.0,354000000.0,836.0
2.0,94.0,34.0,2002.0,0.0,2.0,470.0,8123929.0,384000000.0,470.0
5.0,64.0,94.0,2003.0,1.0,3.0,532.0,6666362.0,474000000.0,532.0
5.0,93.0,68.0,2010.0,1.0,0.0,416.0,9036779.0,483000000.0,416.0
2.0,43.0,22.0,2009.6,0.0,2.0,172.0,7398898.0,195000000.0,172.0
1.0,68.0,33.0,2009.0,0.0,3.0,735.0,9320502.0,303000000.0,735.0
2.0,63.0,94.0,2011.0,1.0,1.0,851.0,7034139.0,471000000.0,851.0
5.0,51.0,41.0,2007.0,1.0,3.0,525.0,6560119.0,276000000.0,525.0
4.0,32.0,93.0,2008.0,1.0,2.0,852.0,8272398.0,375000000.0,852.0
2.0,45.0,41.0,2001.0,1.0,1.0,992.0,9220771.0,258000000.0,992.0
5.0,28.0,41.0,2004.0,1.0,3.0,347.0,5820485.0,207000000.0,347.0
2.0,22.0,60.0,2012.0,1.0,2.0,899.0,7302713.0,246000000.0,899.0
5.0,61.0,56.0,2009.0,0.0,4.0,339.0,7334350.0,351000000.0,339.0
1.0,51.0,88.0,2007.0,1.0,2.0,378.0,7404237.0,417000000.0,378.0
1.0,57.0,2.0,2010.0,1.0,1.6,638.0,8374552.0,177000000.0,638.0
2.0,29.0,37.0,2001.0,0.0,0.0,994.0,8625161.0,198000000.0,994.0
1.0,96.0,69.0,2004.0,0.0,4.0,294.2,6231730.0,495000000.0,861.0
2.0,95.0,52.0,2008.0,0.0,1.0,608.0,7400954.0,441000000.0,608.0
5.0,3.0,64.0,2003.0,1.0,2.0,519.0,7882840.0,201000000.0,519.0
2.0,5.0,46.0,2006.0,1.0,0.0,760.0,6613519.0,153000000.0,760.0
2.0,3.0,97.0,2007.0,0.0,1.0,924.0,8748006.0,300000000.0,924.0
4.0,35.0,68.0,2003.0,0.0,1.0,746.0,6993316.0,309000000.0,746.0
2.0,58.0,80.0,2001.0,1.0,4.0,969.0,5941332.0,252000000.0,969.0
2.0,39.0,49.0,2003.0,0.0,0.0,76.0,7081797.0,264000000.0,76.0
1.0,26.0,32.0,2009.0,1.0,3.0,290.0,9015269.0,174000000.0,290.0
5.0,85.0,19.0,2011.0,0.0,1.0,392.0,5965074.0,312000000.0,392.0
1.0,36.0,94.0,2012.0,0.0,3.0,752.0,8204208.0,390000000.0,752.0
4.0,67.0,24.0,2012.0,1.0,0.0,663.0,9067612.0,273000000.0,663.0
2.0,67.0,61.0,2006.0,1.0,4.0,891.0,6590644.0,384000000.0,891.0
6.0,74.0,47.0,2000.0,1.0,1.0,836.0,9144111.0,363000000.0,278.8
4.0,65.0,34.0,2011.0,1.0,3.0,29.0,8293535.0,297000000.0,29.0
2.0,27.0,52.0,2004.0,0.0,2.0,575.0,5790705.0,237000000.0,575.0
5.0,26.0,33.0,2012.0,0.0,1.0,714.0,6119638.0,177000000.0,714.0
4.0,34.0,85.0,2001.0,1.0,1.0,421.0,5970686.0,357000000.0,421.0
1.0,30.0,16.0,2008.0,1.0,1.0,43.0,6233190.0,138000000.0,43.0
1.0,28.0,68.0,2007.0,0.0,0.0,295.0,6959502.0,288000000.0,295.0
1.0,45.0,62.0,2011.0,0.0,1.0,239.0,8455912.0,321000000.0,239.0
4.0,47.0,39.0,2001.0,1.0,2.0,968.0,9893164.0,258000000.0,968.0
1.0,61.0,70.0,2000.0,0.0,1.0,330.0,6341803.0,393000000.0,330.0
1.0,80.0,27.0,2007.0,1.0,4.0,150.0,9262467.0,321000000.0,150.0
1.0,43.0,54.0,2007.0,1.0,1.0,270.0,5951884.0,251400000.0,270.0
5.0,38.0,57.0,2011.0,0.0,1.0,284.0,7761019.0,285000000.0,284.0
2.0,41.0,80.0,2003.0,1.0,2.0,692.0,6080211.0,363000000.0,692.0
5.0,12.0,68.0,2001.0,1.0,2.0,848.0,5883237.0,240000000.0,848.0
2.0,73.0,79.0,2006.0,1.0,4.0,754.0,6432929.0,456000000.0,754.0
4.0,92.0,84.0,2002.0,1.0,0.0,137.0,8860589.0,528000000.0,137.0
2.0,43.0,33.0,2003.0,1.0,1.0,273.0,5291423.0,228000000.0,273.0
5.0,44.0,55.0,2002.0,1.0,0.0,45.0,9011543.0,297000000.0,45.0
4.0,68.0,12.0,2007.0,1.0,2.0,477.0,6308349.0,240000000.0,477.0
5.0,30.0,53.0,2003.0,0.0,1.0,535.0,5779909.0,249000000.0,535.0
6.0,97.0,48.0,2007.0,1.0,0.0,571.0,6640294.0,435000000.0,571.0
2.0,97.0,53.0,2011.0,1.0,0.0,893.0,6723078.0,450000000.0,893.0
4.0,28.0,9.0,2004.0,1.0,1.0,32.0,5456371.0,111000000.0,32.0
5.0,3.0,48.0,2011.0,0.0,3.0,691.0,8849581.0,153000000.0,691.0
2.0,59.0,54.0,2004.0,0.0,3.0,879.0,5585323.0,339000000.0,879.0
2.0,3.0,68.0,2005.0,0.0,4.0,243.0,9046188.0,213000000.0,556.2
1.0,19.0,73.0,2005.0,1.0,1.0,812.0,5727067.0,276000000.0,812.0
1.0,37.0,36.0,2007.0,1.0,1.0,455.0,8807508.0,219000000.0,455.0
5.0,69.0,90.0,2008.0,1.0,3.0,885.0,8877740.0,477000000.0,885.0
5.0,73.0,5.0,2000.0,0.0,3.0,231.0,5424236.0,234000000.0,231.0
1.0,84.0,89.0,2011.0,0.0,1.0,283.0,5531849.0,519000000.0,283.0
5.0,18.0,83.0,2000.0,1.0,3.0,118.0,8847846.0,303000000.0,118.0
4.0,90.0,49.0,2006.0,0.0,2.0,960.0,6697308.0,417000000.0,960.0
4.0,36.0,51.0,2000.0,0.0,0.0,174.0,5779784.0,261000000.0,174.0
4.0,98.0,3.0,2004.0,0.0,1.0,446.0,8596142.0,303000000.0,446.0
2.0,41.0,92.0,2005.0,1.0,1.0,473.2,7977824.0,399000000.0,196.0
1.0,63.0,10.0,2004.0,1.0,4.0,189.0,5875821.0,219000000.0,189.0
1.0,61.0,1.0,2007.0,1.0,4.0,619.0,6575265.0,186000000.0,619.0
5.0,65.0,47.0,2000.0,0.0,1.0,796.0,5980826.0,336000000.0,796.0
5.0,16.0,74.0,2000.0,0.4,0.0,346.0,7487282.0,270000000.0,346.0
1.0,43.0,16.0,2005.0,1.0,2.0,342.0,7392654.0,177000000.0,342.0
1.0,27.0,15.0,2005.0,1.0,2.0,867.0,6681986.0,126000000.0,867.0
1.0,8.0,70.0,2000.0,1.0,2.0,738.0,6963889.0,234000000.0,738.0
4.0,63.0,42.0,2009.0,1.0,0.0,75.0,8635936.0,315000000.0,75.0
2.0,94.0,37.0,2005.0,1.0,3.0,722.0,6492115.0,393000000.0,722.0
4.0,55.0,86.0,2000.0,1.0,2.0,378.0,9086816.0,423000000.0,378.0
2.0,46.0,52.0,2003.0,0.0,2.0,221.0,9021407.0,294000000.0,221.0
2.0,53.0,81.0,2002.0,1.0,0.0,718.0,8529111.0,402000000.0,718.0
5.0,24.0,20.0,2011.0,1.0,3.0,920.0,5748456.0,132000000.0,920.0
2.0,21.0,93.0,2010.2,1.0,2.0,279.0,8169868.0,342000000.0,279.0
4.0,71.0,60.0,2003.4,0.0,2.0,238.0,9092073.0,393000000.0,238.0
1.0,94.0,4.0,2009.0,0.0,2.0,285.0,6286005.0,294000000.0,285.0
1.0,44.0,52.0,2009.0,1.0,1.0,543.0,5498912.0,288000000.0,543.0
5.0,55.0,60.0,2001.0,1.0,2.0,781.0,8067919.0,345000000.0,781.0
1.0,4.0,83.0,2009.0,1.0,1.0,241.0,8522961.0,261000000.0,241.0
4.0,74.0,85.0,2010.0,0.0,2.0,655.0,6676191.0,477000000.0,655.0
5.0,24.0,4.0,2003.0,1.0,1.0,781.0,6044981.0,84000000.0,781.0
2.0,38.0,87.0,2007.0,1.0,0.0,298.0,8401307.0,375000000.0,298.0
4.0,49.0,18.0,2009.0,1.0,1.0,742.0,6206305.0,201000000.0,742.0
2.0,55.0,3.0,2006.0,0.0,4.0,961.0,5361719.0,174000000.0,961.0
4.0,84.0,48.0,2005.0,1.0,4.0,980.0,8856742.0,396000000.0,980.0
1.0,47.0,32.0,2002.0,0.0,1.0,108.0,6771956.0,237000000.0,108.0
1.0,38.0,92.0,2005.0,0.0,3.0,874.0,6310790.0,390000000.0,874.0
5.0,14.0,37.0,2007.0,0.0,1.0,563.0,5665424.0,153000000.0,563.0
5.0,80.0,48.0,2003.0,0.0,4.0,433.0,5872278.0,384000000.0,433.0
4.0,70.0,26.0,2011.0,0.0,0.0,245.0,9169979.0,288000000.0,245.0
1.0,95.0,43.0,2001.0,0.0,0.0,442.0,9327301.0,414000000.0,442.0
1.0,71.0,95.0,2009.0,1.0,4.0,380.0,7617284.0,498000000.0,380.0
1.0,9.0,36.0,2009.0,0.0,0.0,388.0,6586059.0,135000000.0,388.0
1.0,1.0,81.0,2011.0,0.0,3.0,269.0,6023524.0,246000000.0,269.0
4.0,6.0,3.0,2006.0,0.0,2.0,792.0,9461867.0,27000000.0,792.0
1.0,88.0,49.0,2003.0,0.0,1.0,538.0,6115965.0,411000000.0,538.0
1.0,64.0,15.0,2009.0,0.0,0.0,679.0,9620221.0,237000000.0,679.0
5.0,25.0,46.0,2005.0,0.0,3.0,429.0,5999265.0,213000000.0,429.0
2.0,40.0,60.0,2006.0,1.0,1.0,516.0,7232920.0,300000000.0,516.0
5.0,92.0,85.0,2008.0,0.0,3.0,245.0,6756802.0,531000000.0,245.0
2.0,32.0,49.0,2011.0,0.0,1.0,285.0,7538741.0,243000000.0,285.0
5.0,57.0,3.0,2000.0,1.0,4.0,277.0,9519823.0,180000000.0,277.0
4.0,72.0,14.0,2008.0,0.0,4.0,277.0,8100591.0,258000000.0,277.0
1.0,93.0,19.0,2000.0,1.0,1.0,759.0,6852319.0,336000000.0,759.0
4.0,24.0,59.0,2004.0,1.0,0.0,769.0,7234850.0,249000000.0,769.0
4.0,48.0,66.0,2006.0,1.0,1.0,385.4,5214088.0,342000000.0,977.0
1.0,32.0,99.0,2005.0,1.0,2.0,807.0,6337930.0,393000000.0,807.0
5.0,75.0,69.0,2005.0,1.0,2.0,123.0,8876975.0,432000000.0,123.0
5.0,37.0,92.0,2003.0,0.0,2.0,240.0,8216737.0,387000000.0,240.0
5.0,51.0,94.0,2010.0,0.0,3.0,151.0,5625571.0,435000000.0,151.0
2.0,59.0,66.0,2005.0,1.0,0.0,322.0,5355218.0,375000000.0,322.0
1.0,45.0,27.0,2005.0,0.0,1.0,929.0,7803867.0,216000000.0,929.0
1.0,38.0,4.0,2011.0,0.0,3.0,486.0,8410341.0,126000000.0,486.0
2.0,82.0,64.0,2008.0,1.0,0.0,899.0,5120314.0,438000000.0,899.0
4.0,71.0,95.0,2003.0,0.0,3.0,542.0,6359245.0,498000000.0,542.0
5.0,7.0,96.0,2003.0,0.0,2.0,262.0,6245501.0,309000000.0,262.0
4.0,3.0,49.0,2004.0,1.0,2.0,507.0,9078607.0,156000000.0,507.0
2.0,8.0,1.0,2008.0,0.0,0.0,957.0,6620958.0,27000000.0,957.0
5.0,86.0,91.0,2008.0,0.0,3.0,521.0,6843412.0,531000000.0,521.0
