nama_usaha,laba,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,tahun_berdiri,status_legalitas,marketplace,kapasitas_produksi,aset,omset,biaya_karyawan,jumlah_pelanggan
UD. Naufal Sahaja,8943334.0,4.0,1.53152861510765,0.4791366936776498,-0.0034578064159950473,0.0,4.0,-0.9665666097991852,-0.6432204737631573,-0.9262150266163878,1.4265578407060722,-0.9673566755417686
UD. Fadli Kusumasari Febri,31400805.0,2.0,-1.476718452846935,-1.180027946192058,-1.1089778117601592,1.0,1.0,0.028857991440509715,-0.8614542687494658,0.6139771944192629,-1.8822207870890983,0.02865284110570282
UD. Kiki Karya,24589309.0,5.0,0.8745551175083727,0.30630704369122197,-0.1416478070840156,1.0,3.0,-1.0791234551690447,-0.5753134264282924,0.18915614833224267,0.8383305290980418,-1.0799796597563238
UD. Fajar Nirwana Yani,39892203.0,5.0,0.6325122499717969,0.20260925369936522,-0.0034578064159950473,1.0,1.0,0.4861201757555639,0.4615605884427864,1.4668339765827383,0.5932358159280292,0.48618371447733283
UD. Erni Tengah Asep,33728529.0,4.0,0.35589182992999596,0.5137026236749355,0.41111219558806655,0.0,2.0,-0.44950860138139315,1.1396667975340917,1.1630875158544567,0.6177452872450304,-0.4499948418061563
UD. Maudy Panji Oniel,32678205.0,5.0,1.4969510626024247,1.1704552936233614,0.9638721982601486,0.0,4.0,-1.4027243856073908,-0.5408708150433924,0.7656698543031625,1.8922377957290961,-1.4037707393731695
UD. Indah Nirwana,2668955.0,5.0,0.4250469349404462,-0.5232752762436319,-1.3853578130962003,0.0,0.0,0.8167559090295261,1.2582918018700069,-1.0023165013083155,-0.0685199096310049,0.8170137306075884
UD. Bambang Reswara,19111143.0,2.0,0.35589182992999596,-1.3874235261757712,-1.1089778117601592,0.0,3.0,-1.086158258004661,-0.1400443942303678,-0.1130283742193141,-0.730275635190039,-1.0870185962697334
UD. Chiko Sarwono Qisha,40008868.0,1.0,1.6698388251285503,1.3432849436097893,-0.8325978104241182,0.0,4.0,-1.0439494409909635,-1.6304213342871174,1.0724514913323677,2.137332508899109,-1.0447849771892752
UD. Tegar Sehat Iqra,31900397.0,4.0,-0.47396943019540677,-0.10848411627620497,-0.5562178090880772,1.0,0.0,-0.1681164879567444,-0.6689114901078016,0.6862296927254969,-0.4116525080690226,-0.16843738126976857
UD. Yaniar Pamungkas,29184275.0,2.0,-1.6150286628678356,1.446982733601646,-0.4180278084200566,0.0,3.0,1.428783755728137,-0.48698550255466977,0.5298829925161005,-0.11753885226500743,1.4294012072742317
UD. Tariq Putra,15747833.0,4.0,0.1830040674038704,-0.5232752762436319,0.549302196256087,1.0,3.0,-1.1178148707649338,-1.3327334823968089,-0.5795159001032129,-0.24008620885001375,-1.118693810580077
UD. Kanza Saputrautama,-5848284.0,4.0,-0.2665041151640561,0.4100048336830787,0.13473219425202548,1.0,2.0,1.062974008276094,1.1422015605249196,-1.6247212472425978,0.10304638958800394,1.0633765085769276
UD. Livia Prana,36453981.0,4.0,-1.0272102702790087,-0.5924071362382031,0.13473219425202548,1.0,0.0,-0.8153183488334365,1.3346022987216906,1.3926185228646908,-1.1469366475790606,-0.8160195405034603
UD. Vino Jaya,-2740202.0,4.0,0.2521591724143206,-1.2145938761893436,0.272922194920046,1.0,3.0,-0.12590767094304708,0.6075221549991072,-1.5086472594439662,-0.6812566925560365,-0.12620376218931043
UD. Heri Anugerah,14290452.0,1.0,-1.2000980328051343,1.205021223620647,-1.1089778117601592,1.0,3.0,-1.413276589860815,-0.7902758981786048,-0.5361174795666669,0.005008504319998881,-1.4143291441432841
UD. Pasha Tirtayasa,28004077.0,1.0,0.07927140988819506,-0.5232752762436319,-1.2471678124281798,0.0,2.0,0.35245892187885575,-0.5770739225610035,0.42939724635507687,-0.31361462280101754,0.35244392072254865
UD. Eddy Alam,-1947783.0,4.0,-1.1309429277946839,-1.3874235261757712,-1.6617378144322414,0.0,2.0,0.4826027743377558,0.5680349113187698,-1.4604184552686017,-1.7841829018210933,0.482664246220628
UD. Ujang Pusaka,2237016.0,2.0,0.21758161990909552,1.032191573634219,0.41111219558806655,1.0,1.0,0.27507609068707733,0.5248505891513773,-1.1738985451703305,0.8873494717320444,0.2750156190750421
UD. Qisha Permai,10812870.0,1.0,1.53152861510765,-1.0417642262029156,-0.8325978104241182,0.0,1.0,0.31376750628296657,-0.10427546188709551,-0.6907810628143152,0.3481411027580166,0.31372976989879536
UD. Damar Luhur,16549948.0,2.0,-0.4393918776901817,-1.4565553861703424,-0.0034578064159950473,1.0,1.0,-1.2690631317306826,-0.3702128813403013,-0.3377676057152604,-1.3430124181150707,-1.2700309456183854
UD. Xenia Berkarya,9643233.0,5.0,-0.6468571927215323,1.5506805235935028,0.6874921969241076,0.0,1.0,-1.705220907538888,1.7321017515883483,-0.4197745030463963,0.6422547585620317,-1.7064450094497865
UD. Wulan Jaya,28496602.0,4.0,1.6006837201181001,-1.4565553861703424,1.3784422002642103,0.0,0.0,-1.3007197444909555,1.1654420131115337,0.7994441430087066,0.10304638958800394,-1.3017061599287292
UD. Khalid Mandala,6512816.0,1.0,-1.0963653752894589,-1.2837257361839147,-0.8325978104241182,1.0,0.0,0.8730343317144559,-0.20750408738054288,-1.013598175741203,-1.6861450165530882,0.8733252227148659
UD. Uchie Jayengpati,41744999.0,1.0,1.1511755375501735,1.3087190136125038,-0.9707878110921387,1.0,4.0,-0.7062789048813851,0.4472401293620233,1.594612637317327,1.7451809678270886,-0.7069160245456101
UD. Mika Sahaja Baim,24571789.0,2.0,-0.09361635263793051,0.8939278536450768,-0.5562178090880772,1.0,4.0,1.2740180933445804,1.2457695455349034,0.5383891796024804,0.5687263446110279,1.2745446039792183
UD. Olivia Lintang Uli,938227.0,4.0,0.8054000124979225,0.30630704369122197,0.41111219558806655,1.0,1.0,-1.2866501388197231,1.571060468521603,-1.0640587831444557,0.7893115864640393,-1.2876282869019098
UD. Fikra Sumirat Diva,-5413573.0,5.0,-0.8543225077528831,1.0667575036315047,1.3784422002642103,0.0,1.0,-0.4072997843676958,1.67284855496697,-1.49197164956912,0.15206533222200647,-0.4077612227256981
UD. Jay Kusumah Vita,-397516.0,2.0,1.0820204325397234,-0.10848411627620497,-0.6944078097560977,0.0,0.0,0.2821108935226936,1.116714086673473,-1.2456045412466659,0.6912737011960343,0.28205455558845177
UD. Zahra Maju,33499398.0,2.0,-0.19734901015360587,0.34087297368850755,-1.2471678124281798,0.0,1.0,-1.6489424848539584,-1.523866106930924,0.6343477708983719,0.10304638958800394,-1.650133517342509
UD. Qira Agastya,9651705.0,1.0,-0.19734901015360587,-0.31587969625991846,0.9638721982601486,0.0,1.0,-0.19273829788140115,-0.011721468694276316,-0.7547763541657231,-0.36263356543502007,-0.19307365906670249
UD. Lukita Nirwana,9978799.0,1.0,0.5979346974665718,0.06434553371022292,1.3784422002642103,1.0,0.0,1.3443661217007425,1.072087395039896,-0.5231526881720314,-0.8283135204580441,1.3449339691133153
UD. Satria Pelangi,29021380.0,4.0,1.7044163776337755,1.7235101735799307,0.41111219558806655,1.0,3.0,-0.9489796027101446,-1.2219862314981589,0.376955718080603,2.431446164703124,-0.9497593342582444
UD. Oki Sangkala,20438195.0,2.0,-1.1309429277946839,0.8939278536450768,0.13473219425202548,1.0,2.6,-0.8786315743539824,1.4942879741403952,0.2949933469076849,-0.16655779489900996,-0.8793699691241476
UD. Utami Wiyata Yessi,28282794.0,5.0,-0.6814347452267575,0.13347739370479408,-1.2471678124281798,0.0,1.0,0.12382782972132866,0.20393253501583872,0.599338304018974,-0.38714303675202133,0.12367848403673366
UD. Desi Jatiwangi,10279299.0,5.0,-1.2346755853103593,-0.4887093462463463,0.13473219425202548,0.0,0.0,1.5729972138582695,-0.724129346976451,-0.8476634859779657,-1.2204650615300643,1.5736994057991303
UD. Eren Bijaksana,12231465.0,2.0,1.4623735100971997,0.9284937836423623,-1.2471678124281798,1.0,4.0,0.021823188604893497,-0.23965135446265687,-0.616890185062897,1.696162025193086,0.021613904592293127
UD. Najwa Makmur,7947618.0,2.0,-1.2346755853103593,1.6889442435826452,-1.5235478137642209,0.0,3.0,1.2247744734952668,-1.268419838667572,-1.1287381005562074,0.3236316314410153,1.2252720483853505
UD. Echa Bijaksana,37129256.0,2.0,0.49420203995089645,0.6519663436640778,0.6874921969241076,0.0,3.0,0.7675122891802126,0.060177720526056105,1.1949305529000829,0.8138210577810405,0.7677411750137205
UD. Wenda Setia,15190867.0,4.0,1.254908195065849,-1.2837257361839147,1.1020621989281691,1.0,3.0,-1.2233369132991772,-0.49556503829312176,-0.4576426620078323,-0.01950096699700238,-1.2242778582812224
UD. Baim Atma,9561463.0,5.0,-0.16277145764838075,0.7556641336559344,1.3784422002642103,0.0,0.0,-1.543420442319715,0.6694005372656657,-0.6300522442471053,0.42166951670902036,-1.5445494696413635
UD. Rosa Abdi Poppy,19634631.0,5.0,0.8399775650031476,-1.3528575961784859,1.2402521995961897,1.0,4.0,0.9187605501459614,-0.6393022807691032,-0.17222935375628257,-0.36263356543502007,0.9190783100520289
UD. Budi Nusa,3835142.0,1.0,-1.2000980328051343,-1.4565553861703424,0.549302196256087,0.0,2.0,0.7991689019404856,-1.6094974588532993,-1.4720613411147534,-1.8822207870890983,0.7994163893240641
UD. Yuli Jayengpati,17775823.0,5.0,0.14842651489864528,-0.6615389962327742,1.6548222016002512,0.0,4.0,-0.020385628408803813,0.8995115492471243,-0.00704287253778227,-0.36263356543502007,-0.02061971448816503
UD. Nina Prima,8880784.0,2.0,-0.7160122977319826,0.4100048336830787,-0.2798378077520361,0.0,4.0,1.0981480224541749,-0.9687826647129133,-1.09519059935589,-0.21557673753301249,1.0985711911439762
UD. Lutfi Surya,-620617.0,2.0,1.4623735100971997,-1.3182916661812003,0.6874921969241076,0.0,1.0,1.1896004593171858,-1.0868801425511707,-1.685404271501514,0.10304638958800394,1.1900773658183021
UD. Salsa Mandiri,13054081.0,2.0,-0.33565922017450633,-1.3528575961784859,0.8256821975921281,1.0,4.0,1.3725053330432073,1.5526292564622137,-0.2140102488711134,-1.195955590213063,1.373089715166954
UD. Yola Kusuma,28753693.0,5.0,0.5633571449613467,-1.1454620161947724,0.9638721982601486,0.0,0.0,-0.4002649815320796,-0.36294392496452454,0.5234190906740552,-0.4116525080690226,-0.40072228621228845
UD. Yani Adiwarna,13717998.0,5.0,-1.165520480299909,-0.7998027162219166,1.3784422002642103,1.0,3.0,-0.5022696226485147,1.7388285381216328,-0.1314014029706524,-1.392031360749073,-0.5027868656567289
UD. Lidya Putra,23450569.0,4.0,-0.8543225077528831,0.9284937836423623,1.3784422002642103,0.0,4.0,-1.3710677728471177,-1.016246138324527,0.02407126002537239,0.054027446954001405,-1.372095525062826
UD. Rangga Damai,20847008.0,4.0,0.7708224599926974,1.7235101735799307,0.6874921969241076,0.0,4.0,-0.509304425484131,1.7030218991654122,0.3639661977594889,1.7696904391440897,-0.5098258021701386
UD. Ciko Mega,30435643.0,2.0,1.0474428800344984,-1.2837257361839147,1.2402521995961897,0.0,2.0,1.6714844535568967,0.11113912313497773,0.733154415906221,-0.16655779489900996,1.672244516986866
UD. Haidar Anindita,26381768.0,4.0,0.4596244874456713,1.2395871536179326,-0.5562178090880772,0.0,2.0,1.5941016223651183,-0.7948753727910776,0.273185181412064,1.2059725988530607,1.5948162153393595
UD. Joko Resaputra Syifa,37630170.0,1.0,1.53152861510765,-0.21218190626806172,1.6548222016002512,1.0,1.0,-0.6605526864498796,0.10806145813441594,1.2394365616222982,0.9363684143660469,-0.6611629372084471
UD. Eni Naraya Riko,22434974.0,2.0,0.2521591724143206,0.2717411136939364,0.8256821975921281,0.8,2.0,-1.022845032484115,1.3739866729045667,0.41252000061817445,0.37265057407501784,-1.0236681676490462
UD. Mario Sukma Qori,42823263.0,1.0,1.53152861510765,1.3087190136125038,0.8256821975921281,1.0,1.0,1.685554059228129,-1.6943084173813294,1.2584383814528999,2.0147851523141025,1.6863223900136854
UD. Fikri Gunawan Zidan,18176581.0,1.0,0.8399775650031476,-0.6961049262300598,-0.6944078097560977,1.0,0.0,-0.6640700878676878,-1.4304100836963083,-0.4272017057765949,0.10304638958800394,-0.6646824054651519
UD. Dani Surya,40429593.0,2.0,1.220330642560624,-1.2837257361839147,0.549302196256087,1.0,3.0,0.15196704106379352,-1.162036011662665,1.1922334794999305,-0.04401043831400365,0.15183423009037245
UD. Fikra Gandewa,27928065.0,5.0,-1.6496062153730606,-1.4565553861703424,-1.1089778117601592,1.0,2.0,0.7850992962692532,1.6866330676267955,0.8596923326971788,-2.2008439142101146,0.7853385162972447
UD. Lina Winata,43978697.0,2.0,-0.7851674027424328,0.6519663436640778,-1.1089778117601592,0.0,0.0,-1.4343809983676636,-1.577919451801621,1.3622409741372445,-0.09302938094800617,-1.4354459536835131
UD. Eddy Sentosa,7144873.0,1.0,0.2936522354205909,0.4791366936776498,1.3784422002642103,1.0,3.0,-0.7133137077170013,-1.6051139735771334,-1.2380379829136905,1.4510673120230735,-0.7139549610590198
UD. Deni Baswara Veronika,38673047.0,4.0,-1.6150286628678356,0.06434553371022292,-0.5562178090880772,1.0,0.0,-0.3263995517581093,-1.2223526812026388,1.0568719858397266,-1.097917704945058,-0.32681345282148666
UD. Bayu Adhi,13671508.0,4.0,-0.37023677267973143,-1.5256872461649136,-1.5235478137642209,1.0,0.0,-1.641907682018342,0.18835457869742483,-0.4330654203688649,-1.3430124181150707,-1.643094580829099
UD. Wulan Tejakencana,8621463.0,1.0,0.8399775650031476,0.7210982036586489,-0.6944078097560977,1.0,0.0,-0.7625573275663149,-0.7679323504630954,-0.972892530985108,1.1079347135850557,-0.7632275166528876
UD. Reza Satriya,16806145.0,4.0,0.21758161990909552,0.13347739370479408,-0.0034578064159950473,1.0,0.0,0.04292759711174215,0.8424932931310901,-0.08633254697311663,0.2501032174900115,0.042730714132522205
UD. Guntur Kulon,37226008.0,2.0,0.49420203995089645,-0.9726323662083444,-0.1416478070840156,1.0,2.0,1.390092340132248,0.2853912658276627,1.2450893405852894,-0.3381240941180188,1.3906870564504783
UD. Lukman Satria,-4184900.0,4.0,-0.12819390514315562,0.4445707636803643,-1.1089778117601592,1.0,4.0,1.07000881111171,0.4014639351589488,-1.6500861509842166,0.22559374617301026,1.0704154450903374
UD. Pipit Atma,20735206.0,2.0,1.0128653275292732,1.5161145935962173,0.549302196256087,0.0,0.0,1.038352198351437,1.4499017994457224,0.3073764801342086,1.794199910461091,1.0387402307799938
UD. Pasha Indah,17714584.0,4.0,-0.5777020877110821,0.9976256436369335,-1.5235478137642209,0.0,3.0,-0.3826779744430391,1.0148509530858298,0.010839734398121614,0.29912216012401405,-0.3831249449287642
UD. Elok Mandala,648132.0,1.0,-0.19734901015360587,-0.45414341624906074,-0.1416478070840156,0.0,2.0,-0.5866872566759094,-0.5177621525602876,-1.486490634488621,-0.4606714507030251,-0.5872541038176453
UD. Alif Adyatma,6181049.0,1.0,-0.6468571927215323,0.20260925369936522,-1.1089778117601592,0.0,2.0,-0.2736385304909877,1.4773595353446325,-0.7127201295788741,-0.31361462280101754,-0.27402142897091397
UD. Wito Satria Diyan,25732298.0,1.0,-0.23192656265883096,-0.31587969625991846,-0.6944078097560977,0.0,0.0,0.6338510353035045,0.8696039817574258,0.5477572155709476,-0.38714303675202133,0.6340013812589363
UD. Kirana Kencana,13669639.0,1.0,1.6006837201181001,0.34087297368850755,1.6548222016002512,0.0,0.0,-1.2655457303128745,-1.20494430677993,-0.7013374258566126,1.3775388980720695,-1.2665114773616806
UD. Priska Dharma,19247782.0,4.0,-1.3729857953312599,-1.0417642262029156,-0.1416478070840156,0.0,3.0,-1.4414158012032798,-1.4860551601505003,-0.36244150857111845,-1.7106544878700896,-1.442484890196923
UD. Jodi Mulyo,5228647.0,4.0,-0.5085469827006319,1.5506805235935028,1.3784422002642103,0.0,4.0,-1.0404320395731554,1.1669180622708373,-0.8395639523492339,0.7402926438300368,-1.0412655089325704
UD. Qanitah Brawijaya,-1189235.0,5.0,-1.3038306903208094,0.6519663436640778,-1.5235478137642209,1.0,2.0,1.2247744734952668,0.24175922339195954,-1.4697683848720975,-0.4606714507030251,1.2252720483853505
UD. Viera Suryaputra,16115368.0,4.0,0.21758161990909552,-0.17761597627077613,0.8256821975921281,1.0,0.0,1.5343057982623804,-0.2217926971862913,-0.33982151566862334,0.029517975637000145,1.534985254975377
UD. Kiki Wirawati,22958871.0,5.0,1.1511755375501735,0.2717411136939364,1.6548222016002512,1.0,1.0,0.0640320056185908,-0.9136848832719057,0.009167678523146013,1.0098968283170506,0.06384752367275129
UD. Agus Tirta,1556599.0,1.0,-0.8889000602581082,0.8939278536450768,1.5166322009322308,1.0,1.0,-0.9560144055457609,-0.9346622069143692,-1.502719010103393,0.005008504319998881,-0.9567982707716541
UD. Kinan Jayaningrat,14197661.0,5.0,0.667089802477022,-0.45414341624906074,-0.2798378077520361,1.0,0.0,0.5177767885158369,-0.596906502721041,-0.5471199496245268,0.15206533222200647,0.5178589287876765
UD. Widya Sundawa,14888939.0,2.0,-0.47396943019540677,1.5161145935962173,1.2402521995961897,1.0,1.0,-0.016868226990995706,-1.3977982564993243,-0.6525490856866814,0.7402926438300368,-0.017100246231460184
UD. Qila Wening,18892909.0,5.0,1.3586408525815243,-0.3850115562544896,-1.3853578130962003,1.0,3.0,1.4358185585637533,-0.1653272273377543,-0.13326924712677904,0.6912737011960343,1.4364401437876413
UD. Qasya Trisakti,38417149.0,1.0,-1.6150286628678356,-1.6293850361567703,-1.6617378144322414,0.0,4.0,-0.10480326243619843,-0.4768731746956811,1.1823107687788539,-2.29888179947812,-0.10508695264908134
UD. Dewi Tirta Ayesha,9995752.0,5.0,-0.8543225077528831,0.9284937836423623,-0.4180278084200566,1.0,1.0,1.038352198351437,0.25479326462902413,-0.6792465333468646,0.054027446954001405,0.46013964937771706
UD. Jordi Sentosa,32588500.0,1.0,1.0820204325397234,0.8593619236477912,-0.9707878110921387,1.0,3.0,-1.283132737401915,1.409505570134792,1.1346997650487625,1.3775388980720695,-1.2841088186452048
UD. Celsi Kencana,34694284.0,4.0,-1.3038306903208094,0.8247959936505056,-0.4180278084200566,1.0,1.0,-1.4238287941142393,1.4577674721234994,1.2923461077275336,-0.3381240941180188,-1.4248875489133987
UD. Yusuf Paningrat,657459.0,5.0,0.7362449074874723,1.5161145935962173,1.2402521995961897,0.0,3.0,-1.1178148707649338,-1.0101658554656796,-1.5805965994292959,1.598124139925081,-1.118693810580077
UD. Hesti Wetan,46306413.0,1.0,0.010116304877744831,0.79023006365322,0.272922194920046,0.0,3.0,0.5670204083651504,-1.1291023969629457,1.6126098709295291,0.5687263446110279,0.5671314843815443
UD. Nindy Ceria Lukita,27764798.0,4.0,-0.12819390514315562,1.5161145935962173,-0.8325978104241182,0.0,0.0,-1.5891466607512206,1.2179812361263578,0.7579976872499837,0.9853873570000494,-1.5903025569785265
UD. Taufan Galang,24626686.0,1.0,-0.6122796402163072,1.4815486635989317,-0.5562178090880772,1.0,2.0,1.6011364252007345,0.40422164307487984,0.38030095707506606,0.6177452872450304,1.601855151852769
UD. Hasna Abdi,29027887.0,1.0,1.0128653275292732,-0.41957748625177516,-1.6617378144322414,1.0,3.0,0.7428904792555558,-0.21696039339095222,0.5708313471061521,0.42166951670902036,1.0260701450558563
UD. Nazar Gemilang,20347824.0,1.0,-0.3010816676692812,-0.14305004627349055,1.5166322009322308,0.0,1.0,0.7182686693308991,0.41723335321107197,0.08134732865280209,-0.31361462280101754,0.7184686194198527
UD. Alya Karya,15291993.0,2.0,-0.6814347452267575,-0.039352256281633816,1.2402521995961897,1.0,0.0,1.041869599769245,0.352473892848353,-0.2873129867984767,-0.5096903933370276,1.0422596990366986
UD. Dora Jatiwangi,26497065.0,2.0,-0.37023677267973143,-0.5578412062409175,-0.0034578064159950473,0.0,2.0,-0.21384270638824981,0.4184425274107693,0.5148111697704814,-0.6567472212390352,-0.21419046860693158
UD. Gerry Adiwarna,5099381.0,4.0,1.254908195065849,-0.8343686462192021,0.6874921969241076,1.0,4.0,-1.3956895827717746,-1.010086781403574,-1.2676356193445042,0.29912216012401405,-1.39673180285976
UD. Riko Utama,29417568.0,5.0,-1.2000980328051343,-1.663950966154056,-0.8325978104241182,1.0,3.0,0.48963757717337203,1.0627947284080104,0.8445742929265739,-2.029277614991106,0.4897031827340377
UD. Viani Purnama,5185301.0,2.0,0.1830040674038704,0.20260925369936522,-0.5562178090880772,1.0,3.0,0.2610064850158449,-0.42264850269042215,-1.1485298369784842,0.2746126888070128,0.2609377460482227
UD. Umar Sukma,36670423.0,1.0,0.8054000124979225,1.7235101735799307,0.549302196256087,1.0,2.0,-0.445991199963585,-1.0878802830033576,0.941660762809348,1.794199910461091,-0.44647537354945144
UD. Lina Berkarya Ida,1297335.0,2.0,-0.5085469827006319,-1.491121316167628,1.5166322009322308,1.0,0.0,1.4111967486390966,1.4820384501028314,-1.0558909103171932,-1.4165408320660744,1.4118038659907075
UD. Vita Sundawa,17398115.0,5.0,1.53152861510765,-0.4887093462463463,-0.9707878110921387,0.0,4.0,1.710175869152786,-1.177961381337274,-0.4334630558704181,0.7402926438300368,1.7109586678106192
UD. Vincent Wijaya,25943483.0,1.0,1.566106167612875,-0.35044562625720405,-0.2798378077520361,0.0,2.0,-0.9524970041279527,-0.5802442067176427,0.28361254541053715,0.862840000415043,-0.9532788025149493
UD. Zulfa Widhi,35821428.0,2.0,1.1857530900553988,0.9630597136396479,0.6874921969241076,1.0,2.6,0.8941387402213046,1.6350269917615412,1.4058701275348087,1.5245957259740772,0.894442032255095
UD. Najwa Sakti,2615293.0,5.0,1.0128653275292732,1.4124168036043605,-0.2798378077520361,1.0,2.0,-1.4871420196347853,0.8335568258623006,-1.087837372046781,1.7206714965100873,-1.488237977534086
UD. Ciko Lingga,38662935.0,2.0,0.1830040674038704,-0.8343686462192021,-1.5235478137642209,1.0,0.0,-0.8082835459978203,1.6837585790358105,1.6154405932571172,-0.4606714507030251,-0.8089806039900506
UD. Iman Senopati,-7200427.0,4.0,1.4623735100971997,1.1704552936233614,0.549302196256087,1.0,1.0,0.6479206409747369,1.5370106648618846,-1.644002482806573,1.8677283244120948,0.6480792542857557
UD. Teguh Mayang,28205186.0,4.0,-0.09361635263793051,1.6889442435826452,0.41111219558806655,0.0,2.0,0.5494334012761098,0.08398706705948505,0.5707871027590622,1.132444184902057,0.5495341430980201
UD. Utha Sukadarma,16004304.0,1.0,1.0128653275292732,0.8593619236477912,0.549302196256087,1.0,1.0,-0.3193647489224931,1.1277302749923626,-0.08793062742700242,1.3285199554380671,-0.31977451630807696
UD. Irma Dewangga,5332329.0,2.0,0.2521591724143206,1.377850873607075,-1.5235478137642209,0.0,2.0,-1.409759188443007,1.072707540693631,-0.8503900790937721,1.1569536562190583,-1.4108096758865794
UD. Taufik Senopati Lintang,30046295.0,1.0,-1.2346755853103593,1.6889442435826452,0.13473219425202548,1.0,3.0,-1.2057499062101367,-1.6913599798989307,0.35883286715811225,0.3236316314410153,-1.2066805169976982
UD. Vino Adiwarna Widi,23113941.0,4.0,0.7362449074874723,0.6519663436640778,-0.9707878110921387,0.0,0.0,-1.2620283288950664,-0.358268671042534,0.12698262501753982,0.9853873570000494,-1.2629920091049758
UD. Intan Anugerah,18463413.0,5.0,-1.2346755853103593,-1.180027946192058,-0.9707878110921387,0.0,3.0,-1.3886547799361584,-1.5646910201618804,-0.4328359556579225,-1.7106544878700896,-1.3896928663463501
UD. Zulfa Ananta,4235921.0,2.0,-1.0272102702790087,0.8593619236477912,0.8256821975921281,1.0,4.0,0.781581894851445,-1.4703450476449562,-1.4170454681863542,-0.11753885226500743,0.7818190480405399
UD. Ghani Puri,37952806.0,2.0,0.4596244874456713,1.619812383588074,0.9638721982601486,0.0,1.0,1.4358185585637533,1.0965984506577873,1.4831194894037043,1.4755767833400746,1.4364401437876413
UD. Zulkarnaen Langit,37351651.0,1.0,1.1857530900553988,-1.4219894561730568,-0.5562178090880772,1.0,4.0,0.7393730778377477,0.6491513539450907,1.3239468576558953,-0.16655779489900996,0.7395854289600817
UD. Barokah Asmaralaya,-2692744.0,2.0,-1.5112960053521602,-0.9726323662083444,-1.5235478137642209,1.0,1.0,0.4861201757555639,0.6375325919862671,-1.4995282036070527,-1.759673430504092,0.48618371447733283
UD. Kirana Paseban,38968067.0,1.0,0.044693857382969944,-1.5602531761621992,-1.1089778117601592,0.0,1.0,-0.42136939003892826,-0.7438832191580037,1.1697383993799042,-1.0734082336280566,-0.4218390957525175
UD. Nara Ananta,17824201.0,5.0,-1.0963653752894589,1.1704552936233614,-1.6617378144322414,1.0,3.0,-1.342928561504653,1.3270540205431984,0.0786460280857303,0.054027446954001405,-1.3439397790091872
UD. Agus Wiraatmaja,22287889.0,3.0,1.220330642560624,-0.2467478362653473,0.41111219558806655,1.0,4.0,1.1509090437212965,-1.216582471170659,-0.09639750186103173,0.6912737011960343,1.1513632149945487
UD. Rafif Asa,40244529.0,1.0,-0.16277145764838075,1.6543783135853596,1.6548222016002512,0.0,3.0,0.26452388643365304,0.6418230920227348,1.5263478369245256,1.0589157709510533,0.2644572143049275
UD. Opik Karang,12337388.0,5.0,-0.4393918776901817,-0.6961049262300598,-1.2471678124281798,0.0,3.0,-0.17866869221016873,-0.5991077635332662,-0.678604990314061,-0.8038040491410428,-0.17899578603988311
UD. Ismail Surapati,1572158.0,4.0,-1.3038306903208094,0.8247959936505056,0.272922194920046,1.0,1.0,-0.41433458720331207,1.1491944898505686,-1.1005846757034128,-0.3381240941180188,-0.4148001592391078
UD. Yayan Pramana,16523340.6,5.0,1.3586408525815243,-0.6269730662354887,-1.5235478137642209,1.0,1.0,0.5318463941870694,0.007870228443235866,-0.6566462672233268,0.5197074019770254,0.5319368018144959
UD. Fadli Mahendra,42068264.0,4.0,-0.23192656265883096,1.3087190136125038,-0.2798378077520361,1.0,1.0,-0.9524970041279527,-0.8615102795434573,1.365518578460997,0.764802115147038,-0.9532788025149493
UD. Qamar Manik,33521497.0,4.0,-0.9926327177737835,-1.1454620161947724,0.272922194920046,0.0,4.0,-1.0333972367375392,-1.620043229719385,0.6173954224958679,-1.5145787173340794,-1.0342265724191608
UD. Gerry Baru,31728956.0,1.0,0.7016673549822471,0.5828344836695066,-0.0034578064159950473,0.0,4.0,0.12382782972132866,-0.8535428356190815,0.6386189003537514,0.9118589430490456,0.12367848403673366
UD. Taufik Malam Qyla,34786396.0,4.0,-0.543124535205857,-0.8343686462192021,1.6548222016002512,1.0,2.0,-1.5680422522443718,-1.053929321921271,0.8154596807690858,-0.9753703483600517,-1.5691857474382973
UD. Ulya Terang,24312168.0,2.0,-1.6496062153730606,-1.3182916661812003,1.3784422002642103,0.0,3.0,0.7850992962692532,-0.943826744278954,0.09871041677430956,-2.1028060289421098,0.7853385162972447
UD. Thariq Wacana,10056551.0,5.0,1.6698388251285503,-0.45414341624906074,0.41111219558806655,0.0,1.0,1.129804635214448,-1.2212950656219772,-0.9590362300871672,0.862840000415043,1.1302464054543198
UD. Sari Hastinapura Icha,4558003.0,1.0,-1.2000980328051343,-0.2813137662626329,1.3784422002642103,0.0,4.0,1.5378231996801885,1.3503636629341549,-0.85150858746065,-1.0488987623110555,1.5385047232320819
UD. Satria Tirta,39022401.0,1.0,-0.19734901015360587,0.2371751836966508,-0.8325978104241182,1.0,2.0,-0.016868226990995706,1.5085670657720012,1.6070503714498934,0.029517975637000145,-0.017100246231460184
UD. Fikra Sidarta Mirna,1883181.0,4.0,-1.2000980328051343,-1.3182916661812003,0.13473219425202548,0.0,1.0,0.6901294579884343,1.257691790815419,-1.0577919377336373,-1.7841829018210933,0.6903128733662139
